,year,date,hour,temp,humidity
0,2012,"Thu, Nov 1",12:51 am,57,81%
1,2012,"Thu, Nov 1",1:51 am,56,81%
2,2012,"Thu, Nov 1",2:51 am,56,81%
3,2012,"Thu, Nov 1",3:51 am,59,78%
4,2012,"Thu, Nov 1",6:51 am,59,75%
5,2012,"Thu, Nov 1",7:51 am,60,72%
6,2012,"Thu, Nov 1",8:51 am,60,72%
7,2012,"Thu, Nov 1",9:51 am,60,69%
8,2012,"Thu, Nov 1",10:51 am,63,63%
9,2012,"Thu, Nov 1",11:51 am,63,60%
10,2012,"Thu, Nov 1",12:51 pm,65,59%
11,2012,"Thu, Nov 1",1:51 pm,65,56%
12,2012,"Thu, Nov 1",2:51 pm,65,59%
13,2012,"Thu, Nov 1",3:51 pm,64,61%
14,2012,"Thu, Nov 1",4:51 pm,64,63%
15,2012,"Thu, Nov 1",5:51 pm,62,67%
16,2012,"Thu, Nov 1",6:51 pm,62,70%
17,2012,"Thu, Nov 1",7:51 pm,61,72%
18,2012,"Thu, Nov 1",8:51 pm,60,75%
19,2012,"Thu, Nov 1",9:51 pm,58,78%
20,2012,"Thu, Nov 1",10:51 pm,57,81%
21,2012,"Thu, Nov 1",11:51 pm,57,81%
22,2012,"Fri, Nov 2",12:51 am,57,81%
23,2012,"Fri, Nov 2",1:51 am,56,81%
24,2012,"Fri, Nov 2",2:51 am,56,81%
25,2012,"Fri, Nov 2",3:51 am,59,78%
26,2012,"Fri, Nov 2",6:51 am,59,75%
27,2012,"Fri, Nov 2",7:51 am,60,72%
28,2012,"Fri, Nov 2",8:51 am,60,72%
29,2012,"Fri, Nov 2",9:51 am,60,69%
30,2012,"Fri, Nov 2",10:51 am,63,63%
31,2012,"Fri, Nov 2",11:51 am,63,60%
32,2012,"Fri, Nov 2",12:51 pm,65,59%
33,2012,"Fri, Nov 2",1:51 pm,65,56%
34,2012,"Fri, Nov 2",2:51 pm,65,59%
35,2012,"Fri, Nov 2",3:51 pm,64,61%
36,2012,"Fri, Nov 2",4:51 pm,64,63%
37,2012,"Fri, Nov 2",5:51 pm,62,67%
38,2012,"Fri, Nov 2",6:51 pm,62,70%
39,2012,"Fri, Nov 2",7:51 pm,61,72%
40,2012,"Fri, Nov 2",8:51 pm,60,75%
41,2012,"Fri, Nov 2",9:51 pm,58,78%
42,2012,"Fri, Nov 2",10:51 pm,57,81%
43,2012,"Fri, Nov 2",11:51 pm,57,81%
44,2012,"Sat, Nov 3",12:51 am,57,81%
45,2012,"Sat, Nov 3",1:51 am,56,81%
46,2012,"Sat, Nov 3",2:51 am,56,81%
47,2012,"Sat, Nov 3",3:51 am,59,78%
48,2012,"Sat, Nov 3",6:51 am,59,75%
