,year,date,hour,temp,humidity
0,2014,"Mon, Sep 1",12:51 am,72,78%
1,2014,"Mon, Sep 1",1:51 am,72,78%
2,2014,"Mon, Sep 1",2:51 am,72,76%
3,2014,"Mon, Sep 1",3:51 am,72,76%
4,2014,"Mon, Sep 1",4:51 am,72,73%
5,2014,"Mon, Sep 1",5:51 am,72,73%
6,2014,"Mon, Sep 1",6:51 am,72,73%
7,2014,"Mon, Sep 1",7:51 am,73,71%
8,2014,"Mon, Sep 1",8:51 am,76,64%
9,2014,"Mon, Sep 1",9:51 am,77,62%
10,2014,"Mon, Sep 1",10:51 am,77,64%
11,2014,"Mon, Sep 1",11:51 am,77,62%
12,2014,"Mon, Sep 1",12:51 pm,78,62%
13,2014,"Mon, Sep 1",1:51 pm,78,62%
14,2014,"Mon, Sep 1",2:51 pm,78,62%
15,2014,"Mon, Sep 1",3:51 pm,77,66%
16,2014,"Mon, Sep 1",4:51 pm,77,64%
17,2014,"Mon, Sep 1",5:51 pm,77,64%
18,2014,"Mon, Sep 1",6:51 pm,74,74%
19,2014,"Mon, Sep 1",7:51 pm,73,76%
20,2014,"Mon, Sep 1",8:51 pm,71,81%
21,2014,"Mon, Sep 1",9:51 pm,71,81%
22,2014,"Mon, Sep 1",10:51 pm,70,81%
23,2014,"Mon, Sep 1",11:51 pm,70,81%
24,2014,"Tue, Sep 2",12:51 am,72,78%
25,2014,"Tue, Sep 2",1:51 am,72,78%
26,2014,"Tue, Sep 2",2:51 am,72,76%
27,2014,"Tue, Sep 2",3:51 am,72,76%
28,2014,"Tue, Sep 2",4:51 am,72,73%
29,2014,"Tue, Sep 2",5:51 am,72,73%
30,2014,"Tue, Sep 2",6:51 am,72,73%
31,2014,"Tue, Sep 2",7:51 am,73,71%
32,2014,"Tue, Sep 2",8:51 am,76,64%
33,2014,"Tue, Sep 2",9:51 am,77,62%
34,2014,"Tue, Sep 2",10:51 am,77,64%
35,2014,"Tue, Sep 2",11:51 am,77,62%
36,2014,"Tue, Sep 2",12:51 pm,78,62%
37,2014,"Tue, Sep 2",1:51 pm,78,62%
38,2014,"Tue, Sep 2",2:51 pm,78,62%
39,2014,"Tue, Sep 2",3:51 pm,77,66%
40,2014,"Tue, Sep 2",4:51 pm,77,64%
41,2014,"Tue, Sep 2",5:51 pm,77,64%
42,2014,"Tue, Sep 2",6:51 pm,74,74%
43,2014,"Tue, Sep 2",7:51 pm,73,76%
44,2014,"Tue, Sep 2",8:51 pm,71,81%
45,2014,"Tue, Sep 2",9:51 pm,71,81%
46,2014,"Tue, Sep 2",10:51 pm,70,81%
47,2014,"Tue, Sep 2",11:51 pm,70,81%
48,2014,"Wed, Sep 3",12:51 am,72,78%
49,2014,"Wed, Sep 3",1:51 am,72,78%
50,2014,"Wed, Sep 3",2:51 am,72,76%
51,2014,"Wed, Sep 3",3:51 am,72,76%
52,2014,"Wed, Sep 3",4:51 am,72,73%
53,2014,"Wed, Sep 3",5:51 am,72,73%
54,2014,"Wed, Sep 3",6:51 am,72,73%
55,2014,"Wed, Sep 3",7:51 am,73,71%
56,2014,"Wed, Sep 3",8:51 am,76,64%
57,2014,"Wed, Sep 3",9:51 am,77,62%
58,2014,"Wed, Sep 3",10:51 am,77,64%
59,2014,"Wed, Sep 3",11:51 am,77,62%
60,2014,"Wed, Sep 3",12:51 pm,78,62%
61,2014,"Wed, Sep 3",1:51 pm,78,62%
62,2014,"Wed, Sep 3",2:51 pm,78,62%
63,2014,"Wed, Sep 3",3:51 pm,77,66%
64,2014,"Wed, Sep 3",4:51 pm,77,64%
65,2014,"Wed, Sep 3",5:51 pm,77,64%
66,2014,"Wed, Sep 3",6:51 pm,74,74%
67,2014,"Wed, Sep 3",7:51 pm,73,76%
68,2014,"Wed, Sep 3",8:51 pm,71,81%
69,2014,"Wed, Sep 3",9:51 pm,71,81%
70,2014,"Wed, Sep 3",10:51 pm,70,81%
71,2014,"Wed, Sep 3",11:51 pm,70,81%
72,2014,"Thu, Sep 4",12:51 am,72,78%
73,2014,"Thu, Sep 4",1:51 am,72,78%
74,2014,"Thu, Sep 4",2:51 am,72,76%
75,2014,"Thu, Sep 4",3:51 am,72,76%
