,year,date,hour,temp,humidity
0,2011,"Tue, Nov 1",12:51 am,56,90%
1,2011,"Tue, Nov 1",1:54 am,55,94%
2,2011,"Tue, Nov 1",2:04 am,55,94%
3,2011,"Tue, Nov 1",3:00 am,54,100%
4,2011,"Tue, Nov 1",3:51 am,54,97%
5,2011,"Tue, Nov 1",4:51 am,54,97%
6,2011,"Tue, Nov 1",5:51 am,54,97%
7,2011,"Tue, Nov 1",6:51 am,54,97%
8,2011,"Tue, Nov 1",7:49 am,56,90%
9,2011,"Tue, Nov 1",8:51 am,56,87%
10,2011,"Tue, Nov 1",9:51 am,59,78%
11,2011,"Tue, Nov 1",10:51 am,63,68%
12,2011,"Tue, Nov 1",11:51 am,66,61%
13,2011,"Tue, Nov 1",12:51 pm,63,70%
14,2011,"Tue, Nov 1",1:51 pm,63,70%
15,2011,"Tue, Nov 1",2:51 pm,63,70%
16,2011,"Tue, Nov 1",3:51 pm,63,73%
17,2011,"Tue, Nov 1",4:51 pm,62,75%
18,2011,"Tue, Nov 1",5:54 pm,61,77%
19,2011,"Tue, Nov 1",6:51 pm,59,84%
20,2011,"Tue, Nov 1",7:51 pm,58,87%
21,2011,"Tue, Nov 1",8:58 pm,57,88%
22,2011,"Tue, Nov 1",9:51 pm,57,90%
23,2011,"Tue, Nov 1",11:00 pm,55,94%
24,2011,"Tue, Nov 1",11:51 pm,56,90%
25,2011,"Wed, Nov 2",12:51 am,56,90%
26,2011,"Wed, Nov 2",1:54 am,55,94%
27,2011,"Wed, Nov 2",2:04 am,55,94%
28,2011,"Wed, Nov 2",3:00 am,54,100%
29,2011,"Wed, Nov 2",3:51 am,54,97%
30,2011,"Wed, Nov 2",4:51 am,54,97%
31,2011,"Wed, Nov 2",5:51 am,54,97%
32,2011,"Wed, Nov 2",6:51 am,54,97%
33,2011,"Wed, Nov 2",7:49 am,56,90%
34,2011,"Wed, Nov 2",8:51 am,56,87%
35,2011,"Wed, Nov 2",9:51 am,59,78%
36,2011,"Wed, Nov 2",10:51 am,63,68%
37,2011,"Wed, Nov 2",11:51 am,66,61%
38,2011,"Wed, Nov 2",12:51 pm,63,70%
39,2011,"Wed, Nov 2",1:51 pm,63,70%
40,2011,"Wed, Nov 2",2:51 pm,63,70%
41,2011,"Wed, Nov 2",3:51 pm,63,73%
42,2011,"Wed, Nov 2",4:51 pm,62,75%
43,2011,"Wed, Nov 2",5:54 pm,61,77%
44,2011,"Wed, Nov 2",6:51 pm,59,84%
45,2011,"Wed, Nov 2",7:51 pm,58,87%
46,2011,"Wed, Nov 2",8:58 pm,57,88%
47,2011,"Wed, Nov 2",9:51 pm,57,90%
48,2011,"Wed, Nov 2",11:00 pm,55,94%
49,2011,"Wed, Nov 2",11:51 pm,56,90%
50,2011,"Thu, Nov 3",12:51 am,56,90%
51,2011,"Thu, Nov 3",1:54 am,55,94%
52,2011,"Thu, Nov 3",2:04 am,55,94%
53,2011,"Thu, Nov 3",3:00 am,54,100%
54,2011,"Thu, Nov 3",3:51 am,54,97%
55,2011,"Thu, Nov 3",4:51 am,54,97%
56,2011,"Thu, Nov 3",5:51 am,54,97%
57,2011,"Thu, Nov 3",6:51 am,54,97%
58,2011,"Thu, Nov 3",7:49 am,56,90%
59,2011,"Thu, Nov 3",8:51 am,56,87%
60,2011,"Thu, Nov 3",9:51 am,59,78%
61,2011,"Thu, Nov 3",10:51 am,63,68%
62,2011,"Thu, Nov 3",11:51 am,66,61%
63,2011,"Thu, Nov 3",12:51 pm,63,70%
64,2011,"Thu, Nov 3",1:51 pm,63,70%
65,2011,"Thu, Nov 3",2:51 pm,63,70%
66,2011,"Thu, Nov 3",3:51 pm,63,73%
67,2011,"Thu, Nov 3",4:51 pm,62,75%
68,2011,"Thu, Nov 3",5:54 pm,61,77%
69,2011,"Thu, Nov 3",6:51 pm,59,84%
70,2011,"Thu, Nov 3",7:51 pm,58,87%
71,2011,"Thu, Nov 3",8:58 pm,57,88%
72,2011,"Thu, Nov 3",9:51 pm,57,90%
73,2011,"Thu, Nov 3",11:00 pm,55,94%
74,2011,"Thu, Nov 3",11:51 pm,56,90%
75,2011,"Fri, Nov 4",12:51 am,56,90%
76,2011,"Fri, Nov 4",1:54 am,55,94%
77,2011,"Fri, Nov 4",2:04 am,55,94%
78,2011,"Fri, Nov 4",3:00 am,54,100%
79,2011,"Fri, Nov 4",3:51 am,54,97%
80,2011,"Fri, Nov 4",4:51 am,54,97%
81,2011,"Fri, Nov 4",5:51 am,54,97%
82,2011,"Fri, Nov 4",6:51 am,54,97%
83,2011,"Fri, Nov 4",7:49 am,56,90%
84,2011,"Fri, Nov 4",8:51 am,56,87%
85,2011,"Fri, Nov 4",9:51 am,59,78%
86,2011,"Fri, Nov 4",10:51 am,63,68%
87,2011,"Fri, Nov 4",11:51 am,66,61%
88,2011,"Fri, Nov 4",12:51 pm,63,70%
89,2011,"Fri, Nov 4",1:51 pm,63,70%
90,2011,"Fri, Nov 4",2:51 pm,63,70%
91,2011,"Fri, Nov 4",3:51 pm,63,73%
92,2011,"Fri, Nov 4",4:51 pm,62,75%
93,2011,"Fri, Nov 4",5:54 pm,61,77%
94,2011,"Fri, Nov 4",6:51 pm,59,84%
95,2011,"Fri, Nov 4",7:51 pm,58,87%
96,2011,"Fri, Nov 4",8:58 pm,57,88%
97,2011,"Fri, Nov 4",9:51 pm,57,90%
98,2011,"Fri, Nov 4",11:00 pm,55,94%
99,2011,"Fri, Nov 4",11:51 pm,56,90%
100,2011,"Sat, Nov 5",12:51 am,56,90%
101,2011,"Sat, Nov 5",1:54 am,55,94%
102,2011,"Sat, Nov 5",2:04 am,55,94%
103,2011,"Sat, Nov 5",3:00 am,54,100%
104,2011,"Sat, Nov 5",3:51 am,54,97%
105,2011,"Sat, Nov 5",4:51 am,54,97%
106,2011,"Sat, Nov 5",5:51 am,54,97%
107,2011,"Sat, Nov 5",6:51 am,54,97%
108,2011,"Sat, Nov 5",7:49 am,56,90%
109,2011,"Sat, Nov 5",8:51 am,56,87%
110,2011,"Sat, Nov 5",9:51 am,59,78%
111,2011,"Sat, Nov 5",10:51 am,63,68%
112,2011,"Sat, Nov 5",11:51 am,66,61%
113,2011,"Sat, Nov 5",12:51 pm,63,70%
114,2011,"Sat, Nov 5",1:51 pm,63,70%
115,2011,"Sat, Nov 5",2:51 pm,63,70%
116,2011,"Sat, Nov 5",3:51 pm,63,73%
117,2011,"Sat, Nov 5",4:51 pm,62,75%
118,2011,"Sat, Nov 5",5:54 pm,61,77%
119,2011,"Sat, Nov 5",6:51 pm,59,84%
120,2011,"Sat, Nov 5",7:51 pm,58,87%
121,2011,"Sat, Nov 5",8:58 pm,57,88%
122,2011,"Sat, Nov 5",9:51 pm,57,90%
123,2011,"Sat, Nov 5",11:00 pm,55,94%
124,2011,"Sat, Nov 5",11:51 pm,56,90%
125,2011,"Sun, Nov 6",12:51 am,56,90%
126,2011,"Sun, Nov 6",1:54 am,55,94%
127,2011,"Sun, Nov 6",2:04 am,55,94%
128,2011,"Sun, Nov 6",3:00 am,54,100%
129,2011,"Sun, Nov 6",3:51 am,54,97%
130,2011,"Sun, Nov 6",4:51 am,54,97%
131,2011,"Sun, Nov 6",5:51 am,54,97%
132,2011,"Sun, Nov 6",6:51 am,54,97%
133,2011,"Sun, Nov 6",7:49 am,56,90%
134,2011,"Sun, Nov 6",8:51 am,56,87%
135,2011,"Sun, Nov 6",9:51 am,59,78%
136,2011,"Sun, Nov 6",10:51 am,63,68%
137,2011,"Sun, Nov 6",11:51 am,66,61%
138,2011,"Sun, Nov 6",12:51 pm,63,70%
