,year,date,hour,temp,humidity
0,2010,"Mon, Mar 1",12:51 am,53,83%
1,2010,"Mon, Mar 1",1:51 am,53,83%
2,2010,"Mon, Mar 1",2:51 am,52,86%
3,2010,"Mon, Mar 1",3:51 am,51,89%
4,2010,"Mon, Mar 1",4:51 am,50,89%
5,2010,"Mon, Mar 1",5:51 am,50,89%
6,2010,"Mon, Mar 1",6:51 am,51,86%
7,2010,"Mon, Mar 1",7:51 am,56,81%
8,2010,"Mon, Mar 1",8:51 am,60,65%
9,2010,"Mon, Mar 1",9:51 am,62,60%
10,2010,"Mon, Mar 1",10:51 am,64,56%
11,2010,"Mon, Mar 1",11:51 am,63,58%
12,2010,"Mon, Mar 1",12:51 pm,65,56%
13,2010,"Mon, Mar 1",1:51 pm,63,63%
14,2010,"Mon, Mar 1",2:51 pm,62,67%
15,2010,"Mon, Mar 1",3:51 pm,62,67%
16,2010,"Mon, Mar 1",4:51 pm,60,72%
17,2010,"Mon, Mar 1",5:51 pm,59,75%
18,2010,"Mon, Mar 1",6:51 pm,58,81%
19,2010,"Mon, Mar 1",7:51 pm,58,78%
20,2010,"Mon, Mar 1",8:51 pm,56,84%
21,2010,"Mon, Mar 1",9:51 pm,56,84%
22,2010,"Mon, Mar 1",10:51 pm,56,81%
23,2010,"Mon, Mar 1",11:51 pm,55,83%
24,2010,"Tue, Mar 2",12:51 am,53,83%
25,2010,"Tue, Mar 2",1:51 am,53,83%
26,2010,"Tue, Mar 2",2:51 am,52,86%
27,2010,"Tue, Mar 2",3:51 am,51,89%
28,2010,"Tue, Mar 2",4:51 am,50,89%
29,2010,"Tue, Mar 2",5:51 am,50,89%
30,2010,"Tue, Mar 2",6:51 am,51,86%
31,2010,"Tue, Mar 2",7:51 am,56,81%
32,2010,"Tue, Mar 2",8:51 am,60,65%
33,2010,"Tue, Mar 2",9:51 am,62,60%
34,2010,"Tue, Mar 2",10:51 am,64,56%
35,2010,"Tue, Mar 2",11:51 am,63,58%
36,2010,"Tue, Mar 2",12:51 pm,65,56%
37,2010,"Tue, Mar 2",1:51 pm,63,63%
38,2010,"Tue, Mar 2",2:51 pm,62,67%
39,2010,"Tue, Mar 2",3:51 pm,62,67%
40,2010,"Tue, Mar 2",4:51 pm,60,72%
41,2010,"Tue, Mar 2",5:51 pm,59,75%
42,2010,"Tue, Mar 2",6:51 pm,58,81%
43,2010,"Tue, Mar 2",7:51 pm,58,78%
44,2010,"Tue, Mar 2",8:51 pm,56,84%
45,2010,"Tue, Mar 2",9:51 pm,56,84%
46,2010,"Tue, Mar 2",10:51 pm,56,81%
47,2010,"Tue, Mar 2",11:51 pm,55,83%
48,2010,"Wed, Mar 3",12:51 am,53,83%
49,2010,"Wed, Mar 3",1:51 am,53,83%
50,2010,"Wed, Mar 3",2:51 am,52,86%
51,2010,"Wed, Mar 3",3:51 am,51,89%
52,2010,"Wed, Mar 3",4:51 am,50,89%
53,2010,"Wed, Mar 3",5:51 am,50,89%
54,2010,"Wed, Mar 3",6:51 am,51,86%
55,2010,"Wed, Mar 3",7:51 am,56,81%
56,2010,"Wed, Mar 3",8:51 am,60,65%
57,2010,"Wed, Mar 3",9:51 am,62,60%
58,2010,"Wed, Mar 3",10:51 am,64,56%
59,2010,"Wed, Mar 3",11:51 am,63,58%
60,2010,"Wed, Mar 3",12:51 pm,65,56%
61,2010,"Wed, Mar 3",1:51 pm,63,63%
62,2010,"Wed, Mar 3",2:51 pm,62,67%
