,year,date,hour,temp,humidity
0,2015,"Wed, Jul 1",12:51 am,68,84%
1,2015,"Wed, Jul 1",1:51 am,67,90%
2,2015,"Wed, Jul 1",2:51 am,68,87%
3,2015,"Wed, Jul 1",3:51 am,68,84%
4,2015,"Wed, Jul 1",4:51 am,68,84%
5,2015,"Wed, Jul 1",5:51 am,69,81%
6,2015,"Wed, Jul 1",6:51 am,69,84%
7,2015,"Wed, Jul 1",7:51 am,68,87%
8,2015,"Wed, Jul 1",8:51 am,69,81%
9,2015,"Wed, Jul 1",9:51 am,70,76%
10,2015,"Wed, Jul 1",10:51 am,71,73%
11,2015,"Wed, Jul 1",11:51 am,77,58%
12,2015,"Wed, Jul 1",12:51 pm,76,64%
13,2015,"Wed, Jul 1",1:51 pm,72,71%
14,2015,"Wed, Jul 1",2:51 pm,73,69%
15,2015,"Wed, Jul 1",3:51 pm,74,62%
16,2015,"Wed, Jul 1",4:51 pm,72,66%
17,2015,"Wed, Jul 1",5:51 pm,70,76%
18,2015,"Wed, Jul 1",6:51 pm,69,81%
19,2015,"Wed, Jul 1",7:51 pm,68,84%
20,2015,"Wed, Jul 1",9:01 pm,67,85%
21,2015,"Wed, Jul 1",9:51 pm,67,85%
22,2015,"Wed, Jul 1",10:51 pm,66,87%
23,2015,"Wed, Jul 1",11:51 pm,67,85%
24,2015,"Thu, Jul 2",12:51 am,68,84%
25,2015,"Thu, Jul 2",1:51 am,67,90%
26,2015,"Thu, Jul 2",2:51 am,68,87%
27,2015,"Thu, Jul 2",3:51 am,68,84%
28,2015,"Thu, Jul 2",4:51 am,68,84%
29,2015,"Thu, Jul 2",5:51 am,69,81%
30,2015,"Thu, Jul 2",6:51 am,69,84%
31,2015,"Thu, Jul 2",7:51 am,68,87%
32,2015,"Thu, Jul 2",8:51 am,69,81%
33,2015,"Thu, Jul 2",9:51 am,70,76%
34,2015,"Thu, Jul 2",10:51 am,71,73%
35,2015,"Thu, Jul 2",11:51 am,77,58%
36,2015,"Thu, Jul 2",12:51 pm,76,64%
37,2015,"Thu, Jul 2",1:51 pm,72,71%
38,2015,"Thu, Jul 2",2:51 pm,73,69%
39,2015,"Thu, Jul 2",3:51 pm,74,62%
40,2015,"Thu, Jul 2",4:51 pm,72,66%
41,2015,"Thu, Jul 2",5:51 pm,70,76%
42,2015,"Thu, Jul 2",6:51 pm,69,81%
43,2015,"Thu, Jul 2",7:51 pm,68,84%
44,2015,"Thu, Jul 2",9:01 pm,67,85%
45,2015,"Thu, Jul 2",9:51 pm,67,85%
46,2015,"Thu, Jul 2",10:51 pm,66,87%
47,2015,"Thu, Jul 2",11:51 pm,67,85%
48,2015,"Fri, Jul 3",12:51 am,68,84%
49,2015,"Fri, Jul 3",1:51 am,67,90%
50,2015,"Fri, Jul 3",2:51 am,68,87%
51,2015,"Fri, Jul 3",3:51 am,68,84%
52,2015,"Fri, Jul 3",4:51 am,68,84%
53,2015,"Fri, Jul 3",5:51 am,69,81%
54,2015,"Fri, Jul 3",6:51 am,69,84%
55,2015,"Fri, Jul 3",7:51 am,68,87%
56,2015,"Fri, Jul 3",8:51 am,69,81%
57,2015,"Fri, Jul 3",9:51 am,70,76%
58,2015,"Fri, Jul 3",10:51 am,71,73%
59,2015,"Fri, Jul 3",11:51 am,77,58%
60,2015,"Fri, Jul 3",12:51 pm,76,64%
61,2015,"Fri, Jul 3",1:51 pm,72,71%
62,2015,"Fri, Jul 3",2:51 pm,73,69%
63,2015,"Fri, Jul 3",3:51 pm,74,62%
64,2015,"Fri, Jul 3",4:51 pm,72,66%
65,2015,"Fri, Jul 3",5:51 pm,70,76%
66,2015,"Fri, Jul 3",6:51 pm,69,81%
67,2015,"Fri, Jul 3",7:51 pm,68,84%
68,2015,"Fri, Jul 3",9:01 pm,67,85%
69,2015,"Fri, Jul 3",9:51 pm,67,85%
70,2015,"Fri, Jul 3",10:51 pm,66,87%
71,2015,"Fri, Jul 3",11:51 pm,67,85%
72,2015,"Sat, Jul 4",12:51 am,68,84%
73,2015,"Sat, Jul 4",1:51 am,67,90%
74,2015,"Sat, Jul 4",2:51 am,68,87%
75,2015,"Sat, Jul 4",3:51 am,68,84%
76,2015,"Sat, Jul 4",4:51 am,68,84%
77,2015,"Sat, Jul 4",5:51 am,69,81%
