,year,date,hour,temp,humidity
0,2015,"Sun, Feb 1",12:51 am,55,87%
1,2015,"Sun, Feb 1",1:51 am,54,90%
2,2015,"Sun, Feb 1",2:51 am,54,90%
3,2015,"Sun, Feb 1",3:51 am,52,86%
4,2015,"Sun, Feb 1",4:51 am,52,89%
5,2015,"Sun, Feb 1",5:51 am,51,86%
6,2015,"Sun, Feb 1",6:51 am,50,86%
7,2015,"Sun, Feb 1",7:51 am,56,70%
8,2015,"Sun, Feb 1",8:51 am,61,58%
9,2015,"Sun, Feb 1",9:51 am,66,49%
10,2015,"Sun, Feb 1",10:51 am,68,45%
11,2015,"Sun, Feb 1",11:51 am,72,35%
12,2015,"Sun, Feb 1",12:51 pm,71,47%
13,2015,"Sun, Feb 1",1:51 pm,68,53%
14,2015,"Sun, Feb 1",2:51 pm,68,49%
15,2015,"Sun, Feb 1",3:51 pm,68,51%
16,2015,"Sun, Feb 1",4:51 pm,66,52%
17,2015,"Sun, Feb 1",5:51 pm,63,70%
18,2015,"Sun, Feb 1",6:51 pm,62,80%
19,2015,"Sun, Feb 1",7:51 pm,60,83%
20,2015,"Sun, Feb 1",8:51 pm,59,84%
21,2015,"Sun, Feb 1",9:51 pm,58,84%
22,2015,"Sun, Feb 1",10:51 pm,57,78%
23,2015,"Sun, Feb 1",11:51 pm,54,80%
24,2015,"Mon, Feb 2",12:51 am,55,87%
25,2015,"Mon, Feb 2",1:51 am,54,90%
26,2015,"Mon, Feb 2",2:51 am,54,90%
27,2015,"Mon, Feb 2",3:51 am,52,86%
28,2015,"Mon, Feb 2",4:51 am,52,89%
29,2015,"Mon, Feb 2",5:51 am,51,86%
30,2015,"Mon, Feb 2",6:51 am,50,86%
31,2015,"Mon, Feb 2",7:51 am,56,70%
32,2015,"Mon, Feb 2",8:51 am,61,58%
33,2015,"Mon, Feb 2",9:51 am,66,49%
34,2015,"Mon, Feb 2",10:51 am,68,45%
35,2015,"Mon, Feb 2",11:51 am,72,35%
36,2015,"Mon, Feb 2",12:51 pm,71,47%
37,2015,"Mon, Feb 2",1:51 pm,68,53%
38,2015,"Mon, Feb 2",2:51 pm,68,49%
39,2015,"Mon, Feb 2",3:51 pm,68,51%
40,2015,"Mon, Feb 2",4:51 pm,66,52%
41,2015,"Mon, Feb 2",5:51 pm,63,70%
42,2015,"Mon, Feb 2",6:51 pm,62,80%
43,2015,"Mon, Feb 2",7:51 pm,60,83%
44,2015,"Mon, Feb 2",8:51 pm,59,84%
45,2015,"Mon, Feb 2",9:51 pm,58,84%
46,2015,"Mon, Feb 2",10:51 pm,57,78%
47,2015,"Mon, Feb 2",11:51 pm,54,80%
48,2015,"Tue, Feb 3",12:51 am,55,87%
49,2015,"Tue, Feb 3",1:51 am,54,90%
50,2015,"Tue, Feb 3",2:51 am,54,90%
51,2015,"Tue, Feb 3",3:51 am,52,86%
52,2015,"Tue, Feb 3",4:51 am,52,89%
53,2015,"Tue, Feb 3",5:51 am,51,86%
54,2015,"Tue, Feb 3",6:51 am,50,86%
55,2015,"Tue, Feb 3",7:51 am,56,70%
56,2015,"Tue, Feb 3",8:51 am,61,58%
57,2015,"Tue, Feb 3",9:51 am,66,49%
58,2015,"Tue, Feb 3",10:51 am,68,45%
59,2015,"Tue, Feb 3",11:51 am,72,35%
60,2015,"Tue, Feb 3",12:51 pm,71,47%
61,2015,"Tue, Feb 3",1:51 pm,68,53%
62,2015,"Tue, Feb 3",2:51 pm,68,49%
63,2015,"Tue, Feb 3",3:51 pm,68,51%
64,2015,"Tue, Feb 3",4:51 pm,66,52%
65,2015,"Tue, Feb 3",5:51 pm,63,70%
66,2015,"Tue, Feb 3",6:51 pm,62,80%
67,2015,"Tue, Feb 3",7:51 pm,60,83%
68,2015,"Tue, Feb 3",8:51 pm,59,84%
69,2015,"Tue, Feb 3",9:51 pm,58,84%
