,year,date,hour,temp,humidity
0,2016,"Fri, Jan 1",12:51 am,49,26%
1,2016,"Fri, Jan 1",1:51 am,50,24%
2,2016,"Fri, Jan 1",2:51 am,50,22%
3,2016,"Fri, Jan 1",3:51 am,48,25%
4,2016,"Fri, Jan 1",4:51 am,47,26%
5,2016,"Fri, Jan 1",5:51 am,46,27%
6,2016,"Fri, Jan 1",6:51 am,45,27%
7,2016,"Fri, Jan 1",7:51 am,49,23%
8,2016,"Fri, Jan 1",8:51 am,53,19%
9,2016,"Fri, Jan 1",9:51 am,57,18%
10,2016,"Fri, Jan 1",10:51 am,61,16%
11,2016,"Fri, Jan 1",11:51 am,63,15%
12,2016,"Fri, Jan 1",12:51 pm,64,14%
13,2016,"Fri, Jan 1",1:51 pm,65,14%
14,2016,"Fri, Jan 1",2:51 pm,65,14%
15,2016,"Fri, Jan 1",3:51 pm,65,14%
16,2016,"Fri, Jan 1",4:51 pm,59,44%
17,2016,"Fri, Jan 1",5:51 pm,57,51%
18,2016,"Fri, Jan 1",6:51 pm,55,57%
19,2016,"Fri, Jan 1",7:51 pm,55,22%
20,2016,"Fri, Jan 1",8:51 pm,55,21%
21,2016,"Fri, Jan 1",9:51 pm,56,20%
22,2016,"Fri, Jan 1",10:51 pm,56,20%
23,2016,"Fri, Jan 1",11:51 pm,56,20%
24,2016,"Sat, Jan 2",12:51 am,49,26%
25,2016,"Sat, Jan 2",1:51 am,50,24%
26,2016,"Sat, Jan 2",2:51 am,50,22%
27,2016,"Sat, Jan 2",3:51 am,48,25%
28,2016,"Sat, Jan 2",4:51 am,47,26%
29,2016,"Sat, Jan 2",5:51 am,46,27%
30,2016,"Sat, Jan 2",6:51 am,45,27%
31,2016,"Sat, Jan 2",7:51 am,49,23%
32,2016,"Sat, Jan 2",8:51 am,53,19%
33,2016,"Sat, Jan 2",9:51 am,57,18%
34,2016,"Sat, Jan 2",10:51 am,61,16%
35,2016,"Sat, Jan 2",11:51 am,63,15%
36,2016,"Sat, Jan 2",12:51 pm,64,14%
37,2016,"Sat, Jan 2",1:51 pm,65,14%
38,2016,"Sat, Jan 2",2:51 pm,65,14%
39,2016,"Sat, Jan 2",3:51 pm,65,14%
40,2016,"Sat, Jan 2",4:51 pm,59,44%
41,2016,"Sat, Jan 2",5:51 pm,57,51%
