,year,date,hour,temp,humidity
0,2013,"Sat, Jun 1",12:51 am,64,84%
1,2013,"Sat, Jun 1",1:51 am,64,84%
2,2013,"Sat, Jun 1",2:51 am,64,84%
3,2013,"Sat, Jun 1",3:51 am,63,87%
4,2013,"Sat, Jun 1",4:51 am,64,84%
5,2013,"Sat, Jun 1",5:51 am,64,84%
6,2013,"Sat, Jun 1",6:51 am,64,84%
7,2013,"Sat, Jun 1",7:51 am,65,81%
8,2013,"Sat, Jun 1",8:51 am,68,76%
9,2013,"Sat, Jun 1",9:51 am,71,68%
10,2013,"Sat, Jun 1",10:51 am,70,71%
11,2013,"Sat, Jun 1",11:51 am,71,68%
12,2013,"Sat, Jun 1",12:51 pm,70,71%
13,2013,"Sat, Jun 1",1:51 pm,70,71%
14,2013,"Sat, Jun 1",2:51 pm,70,73%
15,2013,"Sat, Jun 1",3:51 pm,70,71%
16,2013,"Sat, Jun 1",4:51 pm,68,73%
17,2013,"Sat, Jun 1",5:51 pm,68,76%
18,2013,"Sat, Jun 1",6:51 pm,65,81%
19,2013,"Sat, Jun 1",7:51 pm,65,81%
20,2013,"Sat, Jun 1",8:51 pm,64,84%
21,2013,"Sat, Jun 1",9:51 pm,64,84%
22,2013,"Sat, Jun 1",10:51 pm,64,84%
23,2013,"Sat, Jun 1",11:51 pm,66,78%
24,2013,"Sun, Jun 2",12:51 am,64,84%
25,2013,"Sun, Jun 2",1:51 am,64,84%
26,2013,"Sun, Jun 2",2:51 am,64,84%
27,2013,"Sun, Jun 2",3:51 am,63,87%
28,2013,"Sun, Jun 2",4:51 am,64,84%
29,2013,"Sun, Jun 2",5:51 am,64,84%
30,2013,"Sun, Jun 2",6:51 am,64,84%
31,2013,"Sun, Jun 2",7:51 am,65,81%
32,2013,"Sun, Jun 2",8:51 am,68,76%
33,2013,"Sun, Jun 2",9:51 am,71,68%
34,2013,"Sun, Jun 2",10:51 am,70,71%
35,2013,"Sun, Jun 2",11:51 am,71,68%
36,2013,"Sun, Jun 2",12:51 pm,70,71%
37,2013,"Sun, Jun 2",1:51 pm,70,71%
38,2013,"Sun, Jun 2",2:51 pm,70,73%
39,2013,"Sun, Jun 2",3:51 pm,70,71%
40,2013,"Sun, Jun 2",4:51 pm,68,73%
41,2013,"Sun, Jun 2",5:51 pm,68,76%
42,2013,"Sun, Jun 2",6:51 pm,65,81%
43,2013,"Sun, Jun 2",7:51 pm,65,81%
44,2013,"Sun, Jun 2",8:51 pm,64,84%
45,2013,"Sun, Jun 2",9:51 pm,64,84%
46,2013,"Sun, Jun 2",10:51 pm,64,84%
47,2013,"Sun, Jun 2",11:51 pm,66,78%
48,2013,"Mon, Jun 3",12:51 am,64,84%
49,2013,"Mon, Jun 3",1:51 am,64,84%
50,2013,"Mon, Jun 3",2:51 am,64,84%
51,2013,"Mon, Jun 3",3:51 am,63,87%
52,2013,"Mon, Jun 3",4:51 am,64,84%
53,2013,"Mon, Jun 3",5:51 am,64,84%
54,2013,"Mon, Jun 3",6:51 am,64,84%
55,2013,"Mon, Jun 3",7:51 am,65,81%
56,2013,"Mon, Jun 3",8:51 am,68,76%
57,2013,"Mon, Jun 3",9:51 am,71,68%
58,2013,"Mon, Jun 3",10:51 am,70,71%
59,2013,"Mon, Jun 3",11:51 am,71,68%
60,2013,"Mon, Jun 3",12:51 pm,70,71%
