,year,date,hour,temp,humidity
0,2012,"Wed, Aug 1",12:00 am,64,83%
1,2012,"Wed, Aug 1",12:09 am,63,88%
2,2012,"Wed, Aug 1",12:51 am,63,87%
3,2012,"Wed, Aug 1",1:51 am,63,87%
4,2012,"Wed, Aug 1",3:07 am,63,88%
5,2012,"Wed, Aug 1",4:03 am,63,83%
6,2012,"Wed, Aug 1",4:51 am,62,83%
7,2012,"Wed, Aug 1",5:51 am,62,86%
8,2012,"Wed, Aug 1",6:51 am,62,86%
9,2012,"Wed, Aug 1",7:51 am,63,84%
10,2012,"Wed, Aug 1",8:51 am,64,81%
11,2012,"Wed, Aug 1",9:51 am,65,81%
12,2012,"Wed, Aug 1",10:51 am,67,73%
13,2012,"Wed, Aug 1",11:51 am,69,68%
14,2012,"Wed, Aug 1",12:51 pm,69,66%
15,2012,"Wed, Aug 1",1:51 pm,71,63%
16,2012,"Wed, Aug 1",2:51 pm,72,61%
17,2012,"Wed, Aug 1",3:51 pm,72,61%
18,2012,"Wed, Aug 1",4:51 pm,71,63%
19,2012,"Wed, Aug 1",5:51 pm,70,66%
20,2012,"Wed, Aug 1",6:51 pm,67,73%
21,2012,"Wed, Aug 1",7:08 pm,66,78%
22,2012,"Wed, Aug 1",7:51 pm,65,78%
23,2012,"Wed, Aug 1",8:51 pm,64,81%
24,2012,"Wed, Aug 1",9:51 pm,63,84%
25,2012,"Wed, Aug 1",10:07 pm,63,83%
26,2012,"Wed, Aug 1",10:51 pm,62,83%
27,2012,"Wed, Aug 1",11:51 pm,62,83%
28,2012,"Thu, Aug 2",12:00 am,64,83%
29,2012,"Thu, Aug 2",12:09 am,63,88%
30,2012,"Thu, Aug 2",12:51 am,63,87%
31,2012,"Thu, Aug 2",1:51 am,63,87%
32,2012,"Thu, Aug 2",3:07 am,63,88%
33,2012,"Thu, Aug 2",4:03 am,63,83%
34,2012,"Thu, Aug 2",4:51 am,62,83%
35,2012,"Thu, Aug 2",5:51 am,62,86%
36,2012,"Thu, Aug 2",6:51 am,62,86%
37,2012,"Thu, Aug 2",7:51 am,63,84%
38,2012,"Thu, Aug 2",8:51 am,64,81%
39,2012,"Thu, Aug 2",9:51 am,65,81%
40,2012,"Thu, Aug 2",10:51 am,67,73%
41,2012,"Thu, Aug 2",11:51 am,69,68%
42,2012,"Thu, Aug 2",12:51 pm,69,66%
43,2012,"Thu, Aug 2",1:51 pm,71,63%
44,2012,"Thu, Aug 2",2:51 pm,72,61%
45,2012,"Thu, Aug 2",3:51 pm,72,61%
46,2012,"Thu, Aug 2",4:51 pm,71,63%
47,2012,"Thu, Aug 2",5:51 pm,70,66%
48,2012,"Thu, Aug 2",6:51 pm,67,73%
49,2012,"Thu, Aug 2",7:08 pm,66,78%
50,2012,"Thu, Aug 2",7:51 pm,65,78%
51,2012,"Thu, Aug 2",8:51 pm,64,81%
52,2012,"Thu, Aug 2",9:51 pm,63,84%
53,2012,"Thu, Aug 2",10:07 pm,63,83%
54,2012,"Thu, Aug 2",10:51 pm,62,83%
55,2012,"Thu, Aug 2",11:51 pm,62,83%
56,2012,"Fri, Aug 3",12:00 am,64,83%
57,2012,"Fri, Aug 3",12:09 am,63,88%
58,2012,"Fri, Aug 3",12:51 am,63,87%
