,year,date,hour,temp,humidity
0,2013,"Fri, Nov 1",12:51 am,58,72%
1,2013,"Fri, Nov 1",1:51 am,58,60%
2,2013,"Fri, Nov 1",2:51 am,56,65%
3,2013,"Fri, Nov 1",3:51 am,54,67%
4,2013,"Fri, Nov 1",4:51 am,55,57%
5,2013,"Fri, Nov 1",5:51 am,54,57%
6,2013,"Fri, Nov 1",6:51 am,54,57%
7,2013,"Fri, Nov 1",7:51 am,56,55%
8,2013,"Fri, Nov 1",8:51 am,63,45%
9,2013,"Fri, Nov 1",9:51 am,72,34%
10,2013,"Fri, Nov 1",10:51 am,78,25%
11,2013,"Fri, Nov 1",11:51 am,78,25%
12,2013,"Fri, Nov 1",12:54 pm,81,21%
13,2013,"Fri, Nov 1",1:51 pm,76,31%
14,2013,"Fri, Nov 1",2:51 pm,78,27%
15,2013,"Fri, Nov 1",3:51 pm,76,32%
16,2013,"Fri, Nov 1",4:51 pm,77,24%
17,2013,"Fri, Nov 1",5:51 pm,75,19%
18,2013,"Fri, Nov 1",6:51 pm,69,49%
19,2013,"Fri, Nov 1",7:51 pm,66,61%
20,2013,"Fri, Nov 1",8:51 pm,64,68%
21,2013,"Fri, Nov 1",9:51 pm,62,67%
22,2013,"Fri, Nov 1",10:51 pm,62,65%
23,2013,"Fri, Nov 1",11:51 pm,62,60%
24,2013,"Sat, Nov 2",12:51 am,58,72%
25,2013,"Sat, Nov 2",1:51 am,58,60%
26,2013,"Sat, Nov 2",2:51 am,56,65%
27,2013,"Sat, Nov 2",3:51 am,54,67%
28,2013,"Sat, Nov 2",4:51 am,55,57%
29,2013,"Sat, Nov 2",5:51 am,54,57%
30,2013,"Sat, Nov 2",6:51 am,54,57%
31,2013,"Sat, Nov 2",7:51 am,56,55%
32,2013,"Sat, Nov 2",8:51 am,63,45%
33,2013,"Sat, Nov 2",9:51 am,72,34%
34,2013,"Sat, Nov 2",10:51 am,78,25%
35,2013,"Sat, Nov 2",11:51 am,78,25%
36,2013,"Sat, Nov 2",12:54 pm,81,21%
37,2013,"Sat, Nov 2",1:51 pm,76,31%
38,2013,"Sat, Nov 2",2:51 pm,78,27%
39,2013,"Sat, Nov 2",3:51 pm,76,32%
40,2013,"Sat, Nov 2",4:51 pm,77,24%
41,2013,"Sat, Nov 2",5:51 pm,75,19%
42,2013,"Sat, Nov 2",6:51 pm,69,49%
43,2013,"Sat, Nov 2",7:51 pm,66,61%
44,2013,"Sat, Nov 2",8:51 pm,64,68%
45,2013,"Sat, Nov 2",9:51 pm,62,67%
46,2013,"Sat, Nov 2",10:51 pm,62,65%
47,2013,"Sat, Nov 2",11:51 pm,62,60%
48,2013,"Sun, Nov 3",12:51 am,58,72%
49,2013,"Sun, Nov 3",1:51 am,58,60%
50,2013,"Sun, Nov 3",2:51 am,56,65%
51,2013,"Sun, Nov 3",3:51 am,54,67%
52,2013,"Sun, Nov 3",4:51 am,55,57%
53,2013,"Sun, Nov 3",5:51 am,54,57%
54,2013,"Sun, Nov 3",6:51 am,54,57%
55,2013,"Sun, Nov 3",7:51 am,56,55%
56,2013,"Sun, Nov 3",8:51 am,63,45%
57,2013,"Sun, Nov 3",9:51 am,72,34%
58,2013,"Sun, Nov 3",10:51 am,78,25%
59,2013,"Sun, Nov 3",11:51 am,78,25%
60,2013,"Sun, Nov 3",12:54 pm,81,21%
61,2013,"Sun, Nov 3",1:51 pm,76,31%
62,2013,"Sun, Nov 3",2:51 pm,78,27%
63,2013,"Sun, Nov 3",3:51 pm,76,32%
64,2013,"Sun, Nov 3",4:51 pm,77,24%
65,2013,"Sun, Nov 3",5:51 pm,75,19%
66,2013,"Sun, Nov 3",6:51 pm,69,49%
67,2013,"Sun, Nov 3",7:51 pm,66,61%
68,2013,"Sun, Nov 3",8:51 pm,64,68%
69,2013,"Sun, Nov 3",9:51 pm,62,67%
70,2013,"Sun, Nov 3",10:51 pm,62,65%
71,2013,"Sun, Nov 3",11:51 pm,62,60%
72,2013,"Mon, Nov 4",12:51 am,58,72%
73,2013,"Mon, Nov 4",1:51 am,58,60%
74,2013,"Mon, Nov 4",2:51 am,56,65%
75,2013,"Mon, Nov 4",3:51 am,54,67%
76,2013,"Mon, Nov 4",4:51 am,55,57%
77,2013,"Mon, Nov 4",5:51 am,54,57%
78,2013,"Mon, Nov 4",6:51 am,54,57%
79,2013,"Mon, Nov 4",7:51 am,56,55%
80,2013,"Mon, Nov 4",8:51 am,63,45%
81,2013,"Mon, Nov 4",9:51 am,72,34%
82,2013,"Mon, Nov 4",10:51 am,78,25%
83,2013,"Mon, Nov 4",11:51 am,78,25%
84,2013,"Mon, Nov 4",12:54 pm,81,21%
85,2013,"Mon, Nov 4",1:51 pm,76,31%
86,2013,"Mon, Nov 4",2:51 pm,78,27%
87,2013,"Mon, Nov 4",3:51 pm,76,32%
88,2013,"Mon, Nov 4",4:51 pm,77,24%
89,2013,"Mon, Nov 4",5:51 pm,75,19%
90,2013,"Mon, Nov 4",6:51 pm,69,49%
91,2013,"Mon, Nov 4",7:51 pm,66,61%
92,2013,"Mon, Nov 4",8:51 pm,64,68%
93,2013,"Mon, Nov 4",9:51 pm,62,67%
94,2013,"Mon, Nov 4",10:51 pm,62,65%
95,2013,"Mon, Nov 4",11:51 pm,62,60%
96,2013,"Tue, Nov 5",12:51 am,58,72%
97,2013,"Tue, Nov 5",1:51 am,58,60%
98,2013,"Tue, Nov 5",2:51 am,56,65%
99,2013,"Tue, Nov 5",3:51 am,54,67%
100,2013,"Tue, Nov 5",4:51 am,55,57%
101,2013,"Tue, Nov 5",5:51 am,54,57%
102,2013,"Tue, Nov 5",6:51 am,54,57%
103,2013,"Tue, Nov 5",7:51 am,56,55%
104,2013,"Tue, Nov 5",8:51 am,63,45%
105,2013,"Tue, Nov 5",9:51 am,72,34%
106,2013,"Tue, Nov 5",10:51 am,78,25%
107,2013,"Tue, Nov 5",11:51 am,78,25%
108,2013,"Tue, Nov 5",12:54 pm,81,21%
109,2013,"Tue, Nov 5",1:51 pm,76,31%
110,2013,"Tue, Nov 5",2:51 pm,78,27%
111,2013,"Tue, Nov 5",3:51 pm,76,32%
112,2013,"Tue, Nov 5",4:51 pm,77,24%
113,2013,"Tue, Nov 5",5:51 pm,75,19%
114,2013,"Tue, Nov 5",6:51 pm,69,49%
115,2013,"Tue, Nov 5",7:51 pm,66,61%
116,2013,"Tue, Nov 5",8:51 pm,64,68%
117,2013,"Tue, Nov 5",9:51 pm,62,67%
118,2013,"Tue, Nov 5",10:51 pm,62,65%
119,2013,"Tue, Nov 5",11:51 pm,62,60%
120,2013,"Wed, Nov 6",12:51 am,58,72%
121,2013,"Wed, Nov 6",1:51 am,58,60%
122,2013,"Wed, Nov 6",2:51 am,56,65%
123,2013,"Wed, Nov 6",3:51 am,54,67%
124,2013,"Wed, Nov 6",4:51 am,55,57%
125,2013,"Wed, Nov 6",5:51 am,54,57%
126,2013,"Wed, Nov 6",6:51 am,54,57%
127,2013,"Wed, Nov 6",7:51 am,56,55%
128,2013,"Wed, Nov 6",8:51 am,63,45%
129,2013,"Wed, Nov 6",9:51 am,72,34%
130,2013,"Wed, Nov 6",10:51 am,78,25%
131,2013,"Wed, Nov 6",11:51 am,78,25%
132,2013,"Wed, Nov 6",12:54 pm,81,21%
133,2013,"Wed, Nov 6",1:51 pm,76,31%
134,2013,"Wed, Nov 6",2:51 pm,78,27%
135,2013,"Wed, Nov 6",3:51 pm,76,32%
136,2013,"Wed, Nov 6",4:51 pm,77,24%
137,2013,"Wed, Nov 6",5:51 pm,75,19%
138,2013,"Wed, Nov 6",6:51 pm,69,49%
139,2013,"Wed, Nov 6",7:51 pm,66,61%
140,2013,"Wed, Nov 6",8:51 pm,64,68%
141,2013,"Wed, Nov 6",9:51 pm,62,67%
142,2013,"Wed, Nov 6",10:51 pm,62,65%
143,2013,"Wed, Nov 6",11:51 pm,62,60%
144,2013,"Thu, Nov 7",12:51 am,58,72%
145,2013,"Thu, Nov 7",1:51 am,58,60%
146,2013,"Thu, Nov 7",2:51 am,56,65%
147,2013,"Thu, Nov 7",3:51 am,54,67%
148,2013,"Thu, Nov 7",4:51 am,55,57%
149,2013,"Thu, Nov 7",5:51 am,54,57%
150,2013,"Thu, Nov 7",6:51 am,54,57%
151,2013,"Thu, Nov 7",7:51 am,56,55%
152,2013,"Thu, Nov 7",8:51 am,63,45%
153,2013,"Thu, Nov 7",9:51 am,72,34%
154,2013,"Thu, Nov 7",10:51 am,78,25%
155,2013,"Thu, Nov 7",11:51 am,78,25%
156,2013,"Thu, Nov 7",12:54 pm,81,21%
157,2013,"Thu, Nov 7",1:51 pm,76,31%
158,2013,"Thu, Nov 7",2:51 pm,78,27%
159,2013,"Thu, Nov 7",3:51 pm,76,32%
160,2013,"Thu, Nov 7",4:51 pm,77,24%
161,2013,"Thu, Nov 7",5:51 pm,75,19%
162,2013,"Thu, Nov 7",6:51 pm,69,49%
163,2013,"Thu, Nov 7",7:51 pm,66,61%
164,2013,"Thu, Nov 7",8:51 pm,64,68%
165,2013,"Thu, Nov 7",9:51 pm,62,67%
166,2013,"Thu, Nov 7",10:51 pm,62,65%
167,2013,"Thu, Nov 7",11:51 pm,62,60%
168,2013,"Fri, Nov 8",12:51 am,58,72%
169,2013,"Fri, Nov 8",1:51 am,58,60%
170,2013,"Fri, Nov 8",2:51 am,56,65%
171,2013,"Fri, Nov 8",3:51 am,54,67%
172,2013,"Fri, Nov 8",4:51 am,55,57%
173,2013,"Fri, Nov 8",5:51 am,54,57%
174,2013,"Fri, Nov 8",6:51 am,54,57%
175,2013,"Fri, Nov 8",7:51 am,56,55%
176,2013,"Fri, Nov 8",8:51 am,63,45%
177,2013,"Fri, Nov 8",9:51 am,72,34%
178,2013,"Fri, Nov 8",10:51 am,78,25%
179,2013,"Fri, Nov 8",11:51 am,78,25%
180,2013,"Fri, Nov 8",12:54 pm,81,21%
181,2013,"Fri, Nov 8",1:51 pm,76,31%
182,2013,"Fri, Nov 8",2:51 pm,78,27%
183,2013,"Fri, Nov 8",3:51 pm,76,32%
184,2013,"Fri, Nov 8",4:51 pm,77,24%
185,2013,"Fri, Nov 8",5:51 pm,75,19%
186,2013,"Fri, Nov 8",6:51 pm,69,49%
187,2013,"Fri, Nov 8",7:51 pm,66,61%
188,2013,"Fri, Nov 8",8:51 pm,64,68%
189,2013,"Fri, Nov 8",9:51 pm,62,67%
190,2013,"Fri, Nov 8",10:51 pm,62,65%
191,2013,"Fri, Nov 8",11:51 pm,62,60%
192,2013,"Sat, Nov 9",12:51 am,58,72%
193,2013,"Sat, Nov 9",1:51 am,58,60%
194,2013,"Sat, Nov 9",2:51 am,56,65%
195,2013,"Sat, Nov 9",3:51 am,54,67%
196,2013,"Sat, Nov 9",4:51 am,55,57%
197,2013,"Sat, Nov 9",5:51 am,54,57%
198,2013,"Sat, Nov 9",6:51 am,54,57%
199,2013,"Sat, Nov 9",7:51 am,56,55%
200,2013,"Sat, Nov 9",8:51 am,63,45%
201,2013,"Sat, Nov 9",9:51 am,72,34%
202,2013,"Sat, Nov 9",10:51 am,78,25%
203,2013,"Sat, Nov 9",11:51 am,78,25%
204,2013,"Sat, Nov 9",12:54 pm,81,21%
205,2013,"Sat, Nov 9",1:51 pm,76,31%
206,2013,"Sat, Nov 9",2:51 pm,78,27%
207,2013,"Sat, Nov 9",3:51 pm,76,32%
208,2013,"Sat, Nov 9",4:51 pm,77,24%
209,2013,"Sat, Nov 9",5:51 pm,75,19%
210,2013,"Sat, Nov 9",6:51 pm,69,49%
211,2013,"Sat, Nov 9",7:51 pm,66,61%
212,2013,"Sat, Nov 9",8:51 pm,64,68%
213,2013,"Sat, Nov 9",9:51 pm,62,67%
214,2013,"Sat, Nov 9",10:51 pm,62,65%
215,2013,"Sat, Nov 9",11:51 pm,62,60%
216,2013,"Sun, Nov 10",12:51 am,58,72%
217,2013,"Sun, Nov 10",1:51 am,58,60%
218,2013,"Sun, Nov 10",2:51 am,56,65%
219,2013,"Sun, Nov 10",3:51 am,54,67%
220,2013,"Sun, Nov 10",4:51 am,55,57%
221,2013,"Sun, Nov 10",5:51 am,54,57%
222,2013,"Sun, Nov 10",6:51 am,54,57%
223,2013,"Sun, Nov 10",7:51 am,56,55%
224,2013,"Sun, Nov 10",8:51 am,63,45%
225,2013,"Sun, Nov 10",9:51 am,72,34%
226,2013,"Sun, Nov 10",10:51 am,78,25%
227,2013,"Sun, Nov 10",11:51 am,78,25%
228,2013,"Sun, Nov 10",12:54 pm,81,21%
229,2013,"Sun, Nov 10",1:51 pm,76,31%
230,2013,"Sun, Nov 10",2:51 pm,78,27%
231,2013,"Sun, Nov 10",3:51 pm,76,32%
232,2013,"Sun, Nov 10",4:51 pm,77,24%
233,2013,"Sun, Nov 10",5:51 pm,75,19%
234,2013,"Sun, Nov 10",6:51 pm,69,49%
235,2013,"Sun, Nov 10",7:51 pm,66,61%
236,2013,"Sun, Nov 10",8:51 pm,64,68%
237,2013,"Sun, Nov 10",9:51 pm,62,67%
238,2013,"Sun, Nov 10",10:51 pm,62,65%
239,2013,"Sun, Nov 10",11:51 pm,62,60%
240,2013,"Mon, Nov 11",12:51 am,58,72%
241,2013,"Mon, Nov 11",1:51 am,58,60%
242,2013,"Mon, Nov 11",2:51 am,56,65%
243,2013,"Mon, Nov 11",3:51 am,54,67%
244,2013,"Mon, Nov 11",4:51 am,55,57%
245,2013,"Mon, Nov 11",5:51 am,54,57%
246,2013,"Mon, Nov 11",6:51 am,54,57%
247,2013,"Mon, Nov 11",7:51 am,56,55%
248,2013,"Mon, Nov 11",8:51 am,63,45%
249,2013,"Mon, Nov 11",9:51 am,72,34%
250,2013,"Mon, Nov 11",10:51 am,78,25%
251,2013,"Mon, Nov 11",11:51 am,78,25%
252,2013,"Mon, Nov 11",12:54 pm,81,21%
253,2013,"Mon, Nov 11",1:51 pm,76,31%
254,2013,"Mon, Nov 11",2:51 pm,78,27%
255,2013,"Mon, Nov 11",3:51 pm,76,32%
256,2013,"Mon, Nov 11",4:51 pm,77,24%
257,2013,"Mon, Nov 11",5:51 pm,75,19%
258,2013,"Mon, Nov 11",6:51 pm,69,49%
259,2013,"Mon, Nov 11",7:51 pm,66,61%
260,2013,"Mon, Nov 11",8:51 pm,64,68%
261,2013,"Mon, Nov 11",9:51 pm,62,67%
262,2013,"Mon, Nov 11",10:51 pm,62,65%
263,2013,"Mon, Nov 11",11:51 pm,62,60%
264,2013,"Tue, Nov 12",12:51 am,58,72%
265,2013,"Tue, Nov 12",1:51 am,58,60%
266,2013,"Tue, Nov 12",2:51 am,56,65%
267,2013,"Tue, Nov 12",3:51 am,54,67%
268,2013,"Tue, Nov 12",4:51 am,55,57%
269,2013,"Tue, Nov 12",5:51 am,54,57%
270,2013,"Tue, Nov 12",6:51 am,54,57%
271,2013,"Tue, Nov 12",7:51 am,56,55%
272,2013,"Tue, Nov 12",8:51 am,63,45%
273,2013,"Tue, Nov 12",9:51 am,72,34%
274,2013,"Tue, Nov 12",10:51 am,78,25%
275,2013,"Tue, Nov 12",11:51 am,78,25%
276,2013,"Tue, Nov 12",12:54 pm,81,21%
277,2013,"Tue, Nov 12",1:51 pm,76,31%
278,2013,"Tue, Nov 12",2:51 pm,78,27%
279,2013,"Tue, Nov 12",3:51 pm,76,32%
280,2013,"Tue, Nov 12",4:51 pm,77,24%
281,2013,"Tue, Nov 12",5:51 pm,75,19%
282,2013,"Tue, Nov 12",6:51 pm,69,49%
283,2013,"Tue, Nov 12",7:51 pm,66,61%
284,2013,"Tue, Nov 12",8:51 pm,64,68%
285,2013,"Tue, Nov 12",9:51 pm,62,67%
286,2013,"Tue, Nov 12",10:51 pm,62,65%
287,2013,"Tue, Nov 12",11:51 pm,62,60%
288,2013,"Wed, Nov 13",12:51 am,58,72%
289,2013,"Wed, Nov 13",1:51 am,58,60%
290,2013,"Wed, Nov 13",2:51 am,56,65%
291,2013,"Wed, Nov 13",3:51 am,54,67%
292,2013,"Wed, Nov 13",4:51 am,55,57%
293,2013,"Wed, Nov 13",5:51 am,54,57%
294,2013,"Wed, Nov 13",6:51 am,54,57%
295,2013,"Wed, Nov 13",7:51 am,56,55%
296,2013,"Wed, Nov 13",8:51 am,63,45%
297,2013,"Wed, Nov 13",9:51 am,72,34%
298,2013,"Wed, Nov 13",10:51 am,78,25%
299,2013,"Wed, Nov 13",11:51 am,78,25%
300,2013,"Wed, Nov 13",12:54 pm,81,21%
301,2013,"Wed, Nov 13",1:51 pm,76,31%
302,2013,"Wed, Nov 13",2:51 pm,78,27%
303,2013,"Wed, Nov 13",3:51 pm,76,32%
304,2013,"Wed, Nov 13",4:51 pm,77,24%
305,2013,"Wed, Nov 13",5:51 pm,75,19%
306,2013,"Wed, Nov 13",6:51 pm,69,49%
307,2013,"Wed, Nov 13",7:51 pm,66,61%
308,2013,"Wed, Nov 13",8:51 pm,64,68%
309,2013,"Wed, Nov 13",9:51 pm,62,67%
310,2013,"Wed, Nov 13",10:51 pm,62,65%
311,2013,"Wed, Nov 13",11:51 pm,62,60%
312,2013,"Thu, Nov 14",12:51 am,58,72%
313,2013,"Thu, Nov 14",1:51 am,58,60%
314,2013,"Thu, Nov 14",2:51 am,56,65%
315,2013,"Thu, Nov 14",3:51 am,54,67%
316,2013,"Thu, Nov 14",4:51 am,55,57%
317,2013,"Thu, Nov 14",5:51 am,54,57%
318,2013,"Thu, Nov 14",6:51 am,54,57%
319,2013,"Thu, Nov 14",7:51 am,56,55%
320,2013,"Thu, Nov 14",8:51 am,63,45%
321,2013,"Thu, Nov 14",9:51 am,72,34%
322,2013,"Thu, Nov 14",10:51 am,78,25%
323,2013,"Thu, Nov 14",11:51 am,78,25%
324,2013,"Thu, Nov 14",12:54 pm,81,21%
325,2013,"Thu, Nov 14",1:51 pm,76,31%
326,2013,"Thu, Nov 14",2:51 pm,78,27%
327,2013,"Thu, Nov 14",3:51 pm,76,32%
328,2013,"Thu, Nov 14",4:51 pm,77,24%
329,2013,"Thu, Nov 14",5:51 pm,75,19%
330,2013,"Thu, Nov 14",6:51 pm,69,49%
331,2013,"Thu, Nov 14",7:51 pm,66,61%
332,2013,"Thu, Nov 14",8:51 pm,64,68%
333,2013,"Thu, Nov 14",9:51 pm,62,67%
334,2013,"Thu, Nov 14",10:51 pm,62,65%
335,2013,"Thu, Nov 14",11:51 pm,62,60%
336,2013,"Fri, Nov 15",12:51 am,58,72%
337,2013,"Fri, Nov 15",1:51 am,58,60%
338,2013,"Fri, Nov 15",2:51 am,56,65%
339,2013,"Fri, Nov 15",3:51 am,54,67%
340,2013,"Fri, Nov 15",4:51 am,55,57%
341,2013,"Fri, Nov 15",5:51 am,54,57%
342,2013,"Fri, Nov 15",6:51 am,54,57%
343,2013,"Fri, Nov 15",7:51 am,56,55%
344,2013,"Fri, Nov 15",8:51 am,63,45%
345,2013,"Fri, Nov 15",9:51 am,72,34%
346,2013,"Fri, Nov 15",10:51 am,78,25%
347,2013,"Fri, Nov 15",11:51 am,78,25%
348,2013,"Fri, Nov 15",12:54 pm,81,21%
349,2013,"Fri, Nov 15",1:51 pm,76,31%
350,2013,"Fri, Nov 15",2:51 pm,78,27%
351,2013,"Fri, Nov 15",3:51 pm,76,32%
352,2013,"Fri, Nov 15",4:51 pm,77,24%
353,2013,"Fri, Nov 15",5:51 pm,75,19%
354,2013,"Fri, Nov 15",6:51 pm,69,49%
355,2013,"Fri, Nov 15",7:51 pm,66,61%
356,2013,"Fri, Nov 15",8:51 pm,64,68%
357,2013,"Fri, Nov 15",9:51 pm,62,67%
358,2013,"Fri, Nov 15",10:51 pm,62,65%
359,2013,"Fri, Nov 15",11:51 pm,62,60%
360,2013,"Sat, Nov 16",12:51 am,58,72%
361,2013,"Sat, Nov 16",1:51 am,58,60%
362,2013,"Sat, Nov 16",2:51 am,56,65%
363,2013,"Sat, Nov 16",3:51 am,54,67%
364,2013,"Sat, Nov 16",4:51 am,55,57%
365,2013,"Sat, Nov 16",5:51 am,54,57%
366,2013,"Sat, Nov 16",6:51 am,54,57%
367,2013,"Sat, Nov 16",7:51 am,56,55%
368,2013,"Sat, Nov 16",8:51 am,63,45%
369,2013,"Sat, Nov 16",9:51 am,72,34%
370,2013,"Sat, Nov 16",10:51 am,78,25%
371,2013,"Sat, Nov 16",11:51 am,78,25%
372,2013,"Sat, Nov 16",12:54 pm,81,21%
373,2013,"Sat, Nov 16",1:51 pm,76,31%
374,2013,"Sat, Nov 16",2:51 pm,78,27%
375,2013,"Sat, Nov 16",3:51 pm,76,32%
376,2013,"Sat, Nov 16",4:51 pm,77,24%
377,2013,"Sat, Nov 16",5:51 pm,75,19%
378,2013,"Sat, Nov 16",6:51 pm,69,49%
379,2013,"Sat, Nov 16",7:51 pm,66,61%
380,2013,"Sat, Nov 16",8:51 pm,64,68%
381,2013,"Sat, Nov 16",9:51 pm,62,67%
382,2013,"Sat, Nov 16",10:51 pm,62,65%
383,2013,"Sat, Nov 16",11:51 pm,62,60%
384,2013,"Sun, Nov 17",12:51 am,58,72%
385,2013,"Sun, Nov 17",1:51 am,58,60%
386,2013,"Sun, Nov 17",2:51 am,56,65%
387,2013,"Sun, Nov 17",3:51 am,54,67%
388,2013,"Sun, Nov 17",4:51 am,55,57%
389,2013,"Sun, Nov 17",5:51 am,54,57%
