,year,date,hour,temp,humidity
0,2016,"Mon, Feb 1",12:51 am,50,43%
1,2016,"Mon, Feb 1",1:51 am,50,43%
2,2016,"Mon, Feb 1",2:51 am,49,43%
3,2016,"Mon, Feb 1",3:51 am,48,46%
4,2016,"Mon, Feb 1",4:51 am,47,50%
5,2016,"Mon, Feb 1",5:51 am,43,62%
6,2016,"Mon, Feb 1",6:51 am,44,60%
7,2016,"Mon, Feb 1",7:51 am,49,44%
8,2016,"Mon, Feb 1",8:51 am,52,34%
9,2016,"Mon, Feb 1",9:51 am,53,32%
10,2016,"Mon, Feb 1",10:51 am,56,27%
11,2016,"Mon, Feb 1",11:51 am,56,28%
12,2016,"Mon, Feb 1",12:51 pm,57,26%
13,2016,"Mon, Feb 1",1:51 pm,58,25%
14,2016,"Mon, Feb 1",2:51 pm,57,25%
15,2016,"Mon, Feb 1",3:51 pm,57,24%
16,2016,"Mon, Feb 1",4:51 pm,54,29%
17,2016,"Mon, Feb 1",5:51 pm,53,31%
18,2016,"Mon, Feb 1",6:51 pm,52,28%
19,2016,"Mon, Feb 1",7:51 pm,52,28%
20,2016,"Mon, Feb 1",8:51 pm,51,29%
21,2016,"Mon, Feb 1",9:51 pm,50,32%
22,2016,"Mon, Feb 1",10:51 pm,50,32%
23,2016,"Mon, Feb 1",11:51 pm,50,30%
24,2016,"Tue, Feb 2",12:51 am,50,43%
25,2016,"Tue, Feb 2",1:51 am,50,43%
26,2016,"Tue, Feb 2",2:51 am,49,43%
27,2016,"Tue, Feb 2",3:51 am,48,46%
28,2016,"Tue, Feb 2",4:51 am,47,50%
29,2016,"Tue, Feb 2",5:51 am,43,62%
30,2016,"Tue, Feb 2",6:51 am,44,60%
31,2016,"Tue, Feb 2",7:51 am,49,44%
32,2016,"Tue, Feb 2",8:51 am,52,34%
33,2016,"Tue, Feb 2",9:51 am,53,32%
34,2016,"Tue, Feb 2",10:51 am,56,27%
35,2016,"Tue, Feb 2",11:51 am,56,28%
36,2016,"Tue, Feb 2",12:51 pm,57,26%
37,2016,"Tue, Feb 2",1:51 pm,58,25%
38,2016,"Tue, Feb 2",2:51 pm,57,25%
39,2016,"Tue, Feb 2",3:51 pm,57,24%
40,2016,"Tue, Feb 2",4:51 pm,54,29%
41,2016,"Tue, Feb 2",5:51 pm,53,31%
42,2016,"Tue, Feb 2",6:51 pm,52,28%
43,2016,"Tue, Feb 2",7:51 pm,52,28%
44,2016,"Tue, Feb 2",8:51 pm,51,29%
45,2016,"Tue, Feb 2",9:51 pm,50,32%
46,2016,"Tue, Feb 2",10:51 pm,50,32%
47,2016,"Tue, Feb 2",11:51 pm,50,30%
48,2016,"Wed, Feb 3",12:51 am,50,43%
49,2016,"Wed, Feb 3",1:51 am,50,43%
50,2016,"Wed, Feb 3",2:51 am,49,43%
51,2016,"Wed, Feb 3",3:51 am,48,46%
52,2016,"Wed, Feb 3",4:51 am,47,50%
53,2016,"Wed, Feb 3",5:51 am,43,62%
54,2016,"Wed, Feb 3",6:51 am,44,60%
55,2016,"Wed, Feb 3",7:51 am,49,44%
56,2016,"Wed, Feb 3",8:51 am,52,34%
57,2016,"Wed, Feb 3",9:51 am,53,32%
58,2016,"Wed, Feb 3",10:51 am,56,27%
59,2016,"Wed, Feb 3",11:51 am,56,28%
60,2016,"Wed, Feb 3",12:51 pm,57,26%
61,2016,"Wed, Feb 3",1:51 pm,58,25%
62,2016,"Wed, Feb 3",2:51 pm,57,25%
63,2016,"Wed, Feb 3",3:51 pm,57,24%
64,2016,"Wed, Feb 3",4:51 pm,54,29%
65,2016,"Wed, Feb 3",5:51 pm,53,31%
66,2016,"Wed, Feb 3",6:51 pm,52,28%
67,2016,"Wed, Feb 3",7:51 pm,52,28%
68,2016,"Wed, Feb 3",8:51 pm,51,29%
69,2016,"Wed, Feb 3",9:51 pm,50,32%
70,2016,"Wed, Feb 3",10:51 pm,50,32%
71,2016,"Wed, Feb 3",11:51 pm,50,30%
72,2016,"Thu, Feb 4",12:51 am,50,43%
73,2016,"Thu, Feb 4",1:51 am,50,43%
74,2016,"Thu, Feb 4",2:51 am,49,43%
75,2016,"Thu, Feb 4",3:51 am,48,46%
76,2016,"Thu, Feb 4",4:51 am,47,50%
77,2016,"Thu, Feb 4",5:51 am,43,62%
78,2016,"Thu, Feb 4",6:51 am,44,60%
79,2016,"Thu, Feb 4",7:51 am,49,44%
80,2016,"Thu, Feb 4",8:51 am,52,34%
81,2016,"Thu, Feb 4",9:51 am,53,32%
82,2016,"Thu, Feb 4",10:51 am,56,27%
83,2016,"Thu, Feb 4",11:51 am,56,28%
84,2016,"Thu, Feb 4",12:51 pm,57,26%
85,2016,"Thu, Feb 4",1:51 pm,58,25%
86,2016,"Thu, Feb 4",2:51 pm,57,25%
