,year,date,hour,temp,humidity
0,2017,"Wed, Feb 1",12:51 am,50,66%
1,2017,"Wed, Feb 1",1:51 am,49,69%
2,2017,"Wed, Feb 1",2:51 am,50,63%
3,2017,"Wed, Feb 1",3:51 am,47,74%
4,2017,"Wed, Feb 1",4:51 am,47,74%
5,2017,"Wed, Feb 1",5:51 am,49,66%
6,2017,"Wed, Feb 1",6:51 am,47,71%
7,2017,"Wed, Feb 1",7:51 am,50,68%
8,2017,"Wed, Feb 1",8:51 am,55,57%
9,2017,"Wed, Feb 1",9:51 am,59,54%
10,2017,"Wed, Feb 1",10:51 am,63,47%
11,2017,"Wed, Feb 1",11:51 am,65,40%
12,2017,"Wed, Feb 1",12:51 pm,65,59%
13,2017,"Wed, Feb 1",1:51 pm,61,75%
14,2017,"Wed, Feb 1",2:51 pm,59,69%
15,2017,"Wed, Feb 1",3:51 pm,59,72%
16,2017,"Wed, Feb 1",4:51 pm,57,87%
17,2017,"Wed, Feb 1",5:51 pm,55,93%
18,2017,"Wed, Feb 1",6:20 pm,55,93%
19,2017,"Wed, Feb 1",6:58 pm,55,90%
20,2017,"Wed, Feb 1",7:51 pm,55,90%
21,2017,"Wed, Feb 1",8:51 pm,54,86%
22,2017,"Wed, Feb 1",9:10 pm,54,83%
23,2017,"Wed, Feb 1",9:38 pm,54,86%
24,2017,"Wed, Feb 1",9:51 pm,54,86%
25,2017,"Wed, Feb 1",10:51 pm,54,90%
26,2017,"Wed, Feb 1",11:03 pm,54,90%
27,2017,"Wed, Feb 1",11:51 pm,54,90%
28,2017,"Thu, Feb 2",12:51 am,50,66%
29,2017,"Thu, Feb 2",1:51 am,49,69%
30,2017,"Thu, Feb 2",2:51 am,50,63%
31,2017,"Thu, Feb 2",3:51 am,47,74%
32,2017,"Thu, Feb 2",4:51 am,47,74%
33,2017,"Thu, Feb 2",5:51 am,49,66%
34,2017,"Thu, Feb 2",6:51 am,47,71%
35,2017,"Thu, Feb 2",7:51 am,50,68%
36,2017,"Thu, Feb 2",8:51 am,55,57%
37,2017,"Thu, Feb 2",9:51 am,59,54%
38,2017,"Thu, Feb 2",10:51 am,63,47%
39,2017,"Thu, Feb 2",11:51 am,65,40%
40,2017,"Thu, Feb 2",12:51 pm,65,59%
41,2017,"Thu, Feb 2",1:51 pm,61,75%
42,2017,"Thu, Feb 2",2:51 pm,59,69%
43,2017,"Thu, Feb 2",3:51 pm,59,72%
44,2017,"Thu, Feb 2",4:51 pm,57,87%
45,2017,"Thu, Feb 2",5:51 pm,55,93%
46,2017,"Thu, Feb 2",6:20 pm,55,93%
47,2017,"Thu, Feb 2",6:58 pm,55,90%
48,2017,"Thu, Feb 2",7:51 pm,55,90%
49,2017,"Thu, Feb 2",8:51 pm,54,86%
50,2017,"Thu, Feb 2",9:10 pm,54,83%
51,2017,"Thu, Feb 2",9:38 pm,54,86%
52,2017,"Thu, Feb 2",9:51 pm,54,86%
53,2017,"Thu, Feb 2",10:51 pm,54,90%
54,2017,"Thu, Feb 2",11:03 pm,54,90%
55,2017,"Thu, Feb 2",11:51 pm,54,90%
56,2017,"Fri, Feb 3",12:51 am,50,66%
57,2017,"Fri, Feb 3",1:51 am,49,69%
58,2017,"Fri, Feb 3",2:51 am,50,63%
59,2017,"Fri, Feb 3",3:51 am,47,74%
60,2017,"Fri, Feb 3",4:51 am,47,74%
61,2017,"Fri, Feb 3",5:51 am,49,66%
62,2017,"Fri, Feb 3",6:51 am,47,71%
63,2017,"Fri, Feb 3",7:51 am,50,68%
64,2017,"Fri, Feb 3",8:51 am,55,57%
65,2017,"Fri, Feb 3",9:51 am,59,54%
66,2017,"Fri, Feb 3",10:51 am,63,47%
67,2017,"Fri, Feb 3",11:51 am,65,40%
68,2017,"Fri, Feb 3",12:51 pm,65,59%
69,2017,"Fri, Feb 3",1:51 pm,61,75%
70,2017,"Fri, Feb 3",2:51 pm,59,69%
71,2017,"Fri, Feb 3",3:51 pm,59,72%
72,2017,"Fri, Feb 3",4:51 pm,57,87%
73,2017,"Fri, Feb 3",5:51 pm,55,93%
74,2017,"Fri, Feb 3",6:20 pm,55,93%
75,2017,"Fri, Feb 3",6:58 pm,55,90%
76,2017,"Fri, Feb 3",7:51 pm,55,90%
77,2017,"Fri, Feb 3",8:51 pm,54,86%
78,2017,"Fri, Feb 3",9:10 pm,54,83%
79,2017,"Fri, Feb 3",9:38 pm,54,86%
80,2017,"Fri, Feb 3",9:51 pm,54,86%
81,2017,"Fri, Feb 3",10:51 pm,54,90%
82,2017,"Fri, Feb 3",11:03 pm,54,90%
83,2017,"Fri, Feb 3",11:51 pm,54,90%
84,2017,"Sat, Feb 4",12:51 am,50,66%
85,2017,"Sat, Feb 4",1:51 am,49,69%
86,2017,"Sat, Feb 4",2:51 am,50,63%
87,2017,"Sat, Feb 4",3:51 am,47,74%
88,2017,"Sat, Feb 4",4:51 am,47,74%
89,2017,"Sat, Feb 4",5:51 am,49,66%
90,2017,"Sat, Feb 4",6:51 am,47,71%
91,2017,"Sat, Feb 4",7:51 am,50,68%
92,2017,"Sat, Feb 4",8:51 am,55,57%
93,2017,"Sat, Feb 4",9:51 am,59,54%
94,2017,"Sat, Feb 4",10:51 am,63,47%
95,2017,"Sat, Feb 4",11:51 am,65,40%
