,year,date,hour,temp,humidity
0,2013,"Fri, Feb 1",12:51 am,55,64%
1,2013,"Fri, Feb 1",1:51 am,52,72%
2,2013,"Fri, Feb 1",2:51 am,53,61%
3,2013,"Fri, Feb 1",3:51 am,49,77%
4,2013,"Fri, Feb 1",4:51 am,50,68%
5,2013,"Fri, Feb 1",5:51 am,50,68%
6,2013,"Fri, Feb 1",6:51 am,50,66%
7,2013,"Fri, Feb 1",7:51 am,56,55%
8,2013,"Fri, Feb 1",8:51 am,66,45%
9,2013,"Fri, Feb 1",9:51 am,68,38%
10,2013,"Fri, Feb 1",10:51 am,71,36%
11,2013,"Fri, Feb 1",11:51 am,63,65%
12,2013,"Fri, Feb 1",12:51 pm,62,70%
13,2013,"Fri, Feb 1",1:51 pm,67,45%
14,2013,"Fri, Feb 1",2:51 pm,67,41%
15,2013,"Fri, Feb 1",3:51 pm,66,39%
16,2013,"Fri, Feb 1",4:51 pm,64,50%
17,2013,"Fri, Feb 1",5:51 pm,64,52%
18,2013,"Fri, Feb 1",6:51 pm,61,62%
19,2013,"Fri, Feb 1",7:51 pm,63,56%
20,2013,"Fri, Feb 1",8:51 pm,59,75%
21,2013,"Fri, Feb 1",9:51 pm,57,87%
22,2013,"Fri, Feb 1",10:51 pm,56,87%
23,2013,"Fri, Feb 1",11:51 pm,56,77%
24,2013,"Sat, Feb 2",12:51 am,55,64%
25,2013,"Sat, Feb 2",1:51 am,52,72%
26,2013,"Sat, Feb 2",2:51 am,53,61%
27,2013,"Sat, Feb 2",3:51 am,49,77%
28,2013,"Sat, Feb 2",4:51 am,50,68%
29,2013,"Sat, Feb 2",5:51 am,50,68%
30,2013,"Sat, Feb 2",6:51 am,50,66%
31,2013,"Sat, Feb 2",7:51 am,56,55%
32,2013,"Sat, Feb 2",8:51 am,66,45%
33,2013,"Sat, Feb 2",9:51 am,68,38%
34,2013,"Sat, Feb 2",10:51 am,71,36%
35,2013,"Sat, Feb 2",11:51 am,63,65%
36,2013,"Sat, Feb 2",12:51 pm,62,70%
37,2013,"Sat, Feb 2",1:51 pm,67,45%
