,year,date,hour,temp,humidity
0,2014,"Tue, Apr 1",12:51 am,60,69%
1,2014,"Tue, Apr 1",2:00 am,57,82%
2,2014,"Tue, Apr 1",2:51 am,57,78%
3,2014,"Tue, Apr 1",3:51 am,55,80%
4,2014,"Tue, Apr 1",4:51 am,54,83%
5,2014,"Tue, Apr 1",5:51 am,54,74%
6,2014,"Tue, Apr 1",6:51 am,52,75%
7,2014,"Tue, Apr 1",7:51 am,55,67%
8,2014,"Tue, Apr 1",8:51 am,58,58%
9,2014,"Tue, Apr 1",9:51 am,59,56%
10,2014,"Tue, Apr 1",10:51 am,61,50%
11,2014,"Tue, Apr 1",11:51 am,61,52%
12,2014,"Tue, Apr 1",12:51 pm,62,43%
13,2014,"Tue, Apr 1",1:51 pm,63,43%
14,2014,"Tue, Apr 1",2:51 pm,63,47%
15,2014,"Tue, Apr 1",3:51 pm,62,54%
16,2014,"Tue, Apr 1",4:51 pm,61,56%
17,2014,"Tue, Apr 1",5:51 pm,61,58%
18,2014,"Tue, Apr 1",6:51 pm,59,62%
19,2014,"Tue, Apr 1",7:51 pm,58,60%
20,2014,"Tue, Apr 1",8:51 pm,58,62%
21,2014,"Tue, Apr 1",9:51 pm,57,62%
22,2014,"Tue, Apr 1",10:51 pm,56,60%
23,2014,"Tue, Apr 1",11:51 pm,56,58%
24,2014,"Wed, Apr 2",12:51 am,60,69%
25,2014,"Wed, Apr 2",2:00 am,57,82%
26,2014,"Wed, Apr 2",2:51 am,57,78%
27,2014,"Wed, Apr 2",3:51 am,55,80%
28,2014,"Wed, Apr 2",4:51 am,54,83%
29,2014,"Wed, Apr 2",5:51 am,54,74%
30,2014,"Wed, Apr 2",6:51 am,52,75%
31,2014,"Wed, Apr 2",7:51 am,55,67%
32,2014,"Wed, Apr 2",8:51 am,58,58%
33,2014,"Wed, Apr 2",9:51 am,59,56%
34,2014,"Wed, Apr 2",10:51 am,61,50%
35,2014,"Wed, Apr 2",11:51 am,61,52%
36,2014,"Wed, Apr 2",12:51 pm,62,43%
37,2014,"Wed, Apr 2",1:51 pm,63,43%
38,2014,"Wed, Apr 2",2:51 pm,63,47%
39,2014,"Wed, Apr 2",3:51 pm,62,54%
40,2014,"Wed, Apr 2",4:51 pm,61,56%
41,2014,"Wed, Apr 2",5:51 pm,61,58%
42,2014,"Wed, Apr 2",6:51 pm,59,62%
43,2014,"Wed, Apr 2",7:51 pm,58,60%
44,2014,"Wed, Apr 2",8:51 pm,58,62%
45,2014,"Wed, Apr 2",9:51 pm,57,62%
46,2014,"Wed, Apr 2",10:51 pm,56,60%
47,2014,"Wed, Apr 2",11:51 pm,56,58%
48,2014,"Thu, Apr 3",12:51 am,60,69%
49,2014,"Thu, Apr 3",2:00 am,57,82%
50,2014,"Thu, Apr 3",2:51 am,57,78%
51,2014,"Thu, Apr 3",3:51 am,55,80%
52,2014,"Thu, Apr 3",4:51 am,54,83%
53,2014,"Thu, Apr 3",5:51 am,54,74%
54,2014,"Thu, Apr 3",6:51 am,52,75%
55,2014,"Thu, Apr 3",7:51 am,55,67%
56,2014,"Thu, Apr 3",8:51 am,58,58%
57,2014,"Thu, Apr 3",9:51 am,59,56%
58,2014,"Thu, Apr 3",10:51 am,61,50%
59,2014,"Thu, Apr 3",11:51 am,61,52%
60,2014,"Thu, Apr 3",12:51 pm,62,43%
61,2014,"Thu, Apr 3",1:51 pm,63,43%
62,2014,"Thu, Apr 3",2:51 pm,63,47%
63,2014,"Thu, Apr 3",3:51 pm,62,54%
