,year,date,hour,temp,humidity
0,2012,"Sun, Jul 1",12:51 am,63,81%
1,2012,"Sun, Jul 1",1:58 am,63,77%
2,2012,"Sun, Jul 1",2:51 am,62,80%
3,2012,"Sun, Jul 1",3:51 am,62,80%
4,2012,"Sun, Jul 1",4:51 am,60,86%
5,2012,"Sun, Jul 1",5:51 am,61,83%
6,2012,"Sun, Jul 1",6:51 am,63,78%
7,2012,"Sun, Jul 1",7:51 am,63,78%
8,2012,"Sun, Jul 1",8:51 am,65,73%
9,2012,"Sun, Jul 1",9:51 am,66,70%
10,2012,"Sun, Jul 1",10:09 am,66,68%
11,2012,"Sun, Jul 1",10:51 am,69,66%
12,2012,"Sun, Jul 1",11:51 am,69,66%
13,2012,"Sun, Jul 1",12:51 pm,69,66%
14,2012,"Sun, Jul 1",1:51 pm,70,64%
15,2012,"Sun, Jul 1",2:51 pm,69,66%
16,2012,"Sun, Jul 1",3:51 pm,69,66%
17,2012,"Sun, Jul 1",4:51 pm,68,68%
18,2012,"Sun, Jul 1",5:51 pm,68,70%
19,2012,"Sun, Jul 1",6:51 pm,67,68%
20,2012,"Sun, Jul 1",7:51 pm,65,73%
21,2012,"Sun, Jul 1",8:51 pm,64,75%
22,2012,"Sun, Jul 1",9:51 pm,64,78%
23,2012,"Sun, Jul 1",10:51 pm,63,81%
24,2012,"Sun, Jul 1",11:51 pm,63,75%
25,2012,"Mon, Jul 2",12:51 am,63,81%
26,2012,"Mon, Jul 2",1:58 am,63,77%
27,2012,"Mon, Jul 2",2:51 am,62,80%
28,2012,"Mon, Jul 2",3:51 am,62,80%
29,2012,"Mon, Jul 2",4:51 am,60,86%
30,2012,"Mon, Jul 2",5:51 am,61,83%
31,2012,"Mon, Jul 2",6:51 am,63,78%
32,2012,"Mon, Jul 2",7:51 am,63,78%
33,2012,"Mon, Jul 2",8:51 am,65,73%
34,2012,"Mon, Jul 2",9:51 am,66,70%
35,2012,"Mon, Jul 2",10:09 am,66,68%
36,2012,"Mon, Jul 2",10:51 am,69,66%
37,2012,"Mon, Jul 2",11:51 am,69,66%
38,2012,"Mon, Jul 2",12:51 pm,69,66%
39,2012,"Mon, Jul 2",1:51 pm,70,64%
40,2012,"Mon, Jul 2",2:51 pm,69,66%
41,2012,"Mon, Jul 2",3:51 pm,69,66%
42,2012,"Mon, Jul 2",4:51 pm,68,68%
43,2012,"Mon, Jul 2",5:51 pm,68,70%
44,2012,"Mon, Jul 2",6:51 pm,67,68%
45,2012,"Mon, Jul 2",7:51 pm,65,73%
46,2012,"Mon, Jul 2",8:51 pm,64,75%
47,2012,"Mon, Jul 2",9:51 pm,64,78%
48,2012,"Mon, Jul 2",10:51 pm,63,81%
49,2012,"Mon, Jul 2",11:51 pm,63,75%
50,2012,"Tue, Jul 3",12:51 am,63,81%
51,2012,"Tue, Jul 3",1:58 am,63,77%
52,2012,"Tue, Jul 3",2:51 am,62,80%
53,2012,"Tue, Jul 3",3:51 am,62,80%
54,2012,"Tue, Jul 3",4:51 am,60,86%
55,2012,"Tue, Jul 3",5:51 am,61,83%
56,2012,"Tue, Jul 3",6:51 am,63,78%
57,2012,"Tue, Jul 3",7:51 am,63,78%
58,2012,"Tue, Jul 3",8:51 am,65,73%
59,2012,"Tue, Jul 3",9:51 am,66,70%
60,2012,"Tue, Jul 3",10:09 am,66,68%
61,2012,"Tue, Jul 3",10:51 am,69,66%
62,2012,"Tue, Jul 3",11:51 am,69,66%
63,2012,"Tue, Jul 3",12:51 pm,69,66%
64,2012,"Tue, Jul 3",1:51 pm,70,64%
65,2012,"Tue, Jul 3",2:51 pm,69,66%
66,2012,"Tue, Jul 3",3:51 pm,69,66%
67,2012,"Tue, Jul 3",4:51 pm,68,68%
68,2012,"Tue, Jul 3",5:51 pm,68,70%
69,2012,"Tue, Jul 3",6:51 pm,67,68%
70,2012,"Tue, Jul 3",7:51 pm,65,73%
71,2012,"Tue, Jul 3",8:51 pm,64,75%
72,2012,"Tue, Jul 3",9:51 pm,64,78%
73,2012,"Tue, Jul 3",10:51 pm,63,81%
74,2012,"Tue, Jul 3",11:51 pm,63,75%
75,2012,"Wed, Jul 4",12:51 am,63,81%
76,2012,"Wed, Jul 4",1:58 am,63,77%
77,2012,"Wed, Jul 4",2:51 am,62,80%
78,2012,"Wed, Jul 4",3:51 am,62,80%
79,2012,"Wed, Jul 4",4:51 am,60,86%
80,2012,"Wed, Jul 4",5:51 am,61,83%
81,2012,"Wed, Jul 4",6:51 am,63,78%
82,2012,"Wed, Jul 4",7:51 am,63,78%
83,2012,"Wed, Jul 4",8:51 am,65,73%
84,2012,"Wed, Jul 4",9:51 am,66,70%
85,2012,"Wed, Jul 4",10:09 am,66,68%
86,2012,"Wed, Jul 4",10:51 am,69,66%
87,2012,"Wed, Jul 4",11:51 am,69,66%
88,2012,"Wed, Jul 4",12:51 pm,69,66%
89,2012,"Wed, Jul 4",1:51 pm,70,64%
90,2012,"Wed, Jul 4",2:51 pm,69,66%
91,2012,"Wed, Jul 4",3:51 pm,69,66%
92,2012,"Wed, Jul 4",4:51 pm,68,68%
93,2012,"Wed, Jul 4",5:51 pm,68,70%
94,2012,"Wed, Jul 4",6:51 pm,67,68%
95,2012,"Wed, Jul 4",7:51 pm,65,73%
96,2012,"Wed, Jul 4",8:51 pm,64,75%
97,2012,"Wed, Jul 4",9:51 pm,64,78%
98,2012,"Wed, Jul 4",10:51 pm,63,81%
99,2012,"Wed, Jul 4",11:51 pm,63,75%
100,2012,"Thu, Jul 5",12:51 am,63,81%
101,2012,"Thu, Jul 5",1:58 am,63,77%
102,2012,"Thu, Jul 5",2:51 am,62,80%
103,2012,"Thu, Jul 5",3:51 am,62,80%
104,2012,"Thu, Jul 5",4:51 am,60,86%
105,2012,"Thu, Jul 5",5:51 am,61,83%
106,2012,"Thu, Jul 5",6:51 am,63,78%
107,2012,"Thu, Jul 5",7:51 am,63,78%
108,2012,"Thu, Jul 5",8:51 am,65,73%
109,2012,"Thu, Jul 5",9:51 am,66,70%
110,2012,"Thu, Jul 5",10:09 am,66,68%
111,2012,"Thu, Jul 5",10:51 am,69,66%
112,2012,"Thu, Jul 5",11:51 am,69,66%
113,2012,"Thu, Jul 5",12:51 pm,69,66%
114,2012,"Thu, Jul 5",1:51 pm,70,64%
115,2012,"Thu, Jul 5",2:51 pm,69,66%
116,2012,"Thu, Jul 5",3:51 pm,69,66%
117,2012,"Thu, Jul 5",4:51 pm,68,68%
118,2012,"Thu, Jul 5",5:51 pm,68,70%
119,2012,"Thu, Jul 5",6:51 pm,67,68%
120,2012,"Thu, Jul 5",7:51 pm,65,73%
121,2012,"Thu, Jul 5",8:51 pm,64,75%
122,2012,"Thu, Jul 5",9:51 pm,64,78%
123,2012,"Thu, Jul 5",10:51 pm,63,81%
124,2012,"Thu, Jul 5",11:51 pm,63,75%
125,2012,"Fri, Jul 6",12:51 am,63,81%
126,2012,"Fri, Jul 6",1:58 am,63,77%
127,2012,"Fri, Jul 6",2:51 am,62,80%
128,2012,"Fri, Jul 6",3:51 am,62,80%
129,2012,"Fri, Jul 6",4:51 am,60,86%
130,2012,"Fri, Jul 6",5:51 am,61,83%
131,2012,"Fri, Jul 6",6:51 am,63,78%
132,2012,"Fri, Jul 6",7:51 am,63,78%
133,2012,"Fri, Jul 6",8:51 am,65,73%
134,2012,"Fri, Jul 6",9:51 am,66,70%
135,2012,"Fri, Jul 6",10:09 am,66,68%
136,2012,"Fri, Jul 6",10:51 am,69,66%
137,2012,"Fri, Jul 6",11:51 am,69,66%
138,2012,"Fri, Jul 6",12:51 pm,69,66%
139,2012,"Fri, Jul 6",1:51 pm,70,64%
140,2012,"Fri, Jul 6",2:51 pm,69,66%
141,2012,"Fri, Jul 6",3:51 pm,69,66%
142,2012,"Fri, Jul 6",4:51 pm,68,68%
143,2012,"Fri, Jul 6",5:51 pm,68,70%
144,2012,"Fri, Jul 6",6:51 pm,67,68%
145,2012,"Fri, Jul 6",7:51 pm,65,73%
146,2012,"Fri, Jul 6",8:51 pm,64,75%
147,2012,"Fri, Jul 6",9:51 pm,64,78%
148,2012,"Fri, Jul 6",10:51 pm,63,81%
149,2012,"Fri, Jul 6",11:51 pm,63,75%
150,2012,"Sat, Jul 7",12:51 am,63,81%
151,2012,"Sat, Jul 7",1:58 am,63,77%
152,2012,"Sat, Jul 7",2:51 am,62,80%
153,2012,"Sat, Jul 7",3:51 am,62,80%
154,2012,"Sat, Jul 7",4:51 am,60,86%
155,2012,"Sat, Jul 7",5:51 am,61,83%
156,2012,"Sat, Jul 7",6:51 am,63,78%
157,2012,"Sat, Jul 7",7:51 am,63,78%
158,2012,"Sat, Jul 7",8:51 am,65,73%
159,2012,"Sat, Jul 7",9:51 am,66,70%
160,2012,"Sat, Jul 7",10:09 am,66,68%
161,2012,"Sat, Jul 7",10:51 am,69,66%
162,2012,"Sat, Jul 7",11:51 am,69,66%
163,2012,"Sat, Jul 7",12:51 pm,69,66%
164,2012,"Sat, Jul 7",1:51 pm,70,64%
165,2012,"Sat, Jul 7",2:51 pm,69,66%
166,2012,"Sat, Jul 7",3:51 pm,69,66%
167,2012,"Sat, Jul 7",4:51 pm,68,68%
168,2012,"Sat, Jul 7",5:51 pm,68,70%
169,2012,"Sat, Jul 7",6:51 pm,67,68%
170,2012,"Sat, Jul 7",7:51 pm,65,73%
171,2012,"Sat, Jul 7",8:51 pm,64,75%
172,2012,"Sat, Jul 7",9:51 pm,64,78%
173,2012,"Sat, Jul 7",10:51 pm,63,81%
174,2012,"Sat, Jul 7",11:51 pm,63,75%
175,2012,"Sun, Jul 8",12:51 am,63,81%
176,2012,"Sun, Jul 8",1:58 am,63,77%
177,2012,"Sun, Jul 8",2:51 am,62,80%
178,2012,"Sun, Jul 8",3:51 am,62,80%
179,2012,"Sun, Jul 8",4:51 am,60,86%
180,2012,"Sun, Jul 8",5:51 am,61,83%
181,2012,"Sun, Jul 8",6:51 am,63,78%
182,2012,"Sun, Jul 8",7:51 am,63,78%
183,2012,"Sun, Jul 8",8:51 am,65,73%
184,2012,"Sun, Jul 8",9:51 am,66,70%
185,2012,"Sun, Jul 8",10:09 am,66,68%
186,2012,"Sun, Jul 8",10:51 am,69,66%
187,2012,"Sun, Jul 8",11:51 am,69,66%
188,2012,"Sun, Jul 8",12:51 pm,69,66%
189,2012,"Sun, Jul 8",1:51 pm,70,64%
190,2012,"Sun, Jul 8",2:51 pm,69,66%
191,2012,"Sun, Jul 8",3:51 pm,69,66%
192,2012,"Sun, Jul 8",4:51 pm,68,68%
193,2012,"Sun, Jul 8",5:51 pm,68,70%
194,2012,"Sun, Jul 8",6:51 pm,67,68%
195,2012,"Sun, Jul 8",7:51 pm,65,73%
196,2012,"Sun, Jul 8",8:51 pm,64,75%
197,2012,"Sun, Jul 8",9:51 pm,64,78%
198,2012,"Sun, Jul 8",10:51 pm,63,81%
199,2012,"Sun, Jul 8",11:51 pm,63,75%
200,2012,"Mon, Jul 9",12:51 am,63,81%
201,2012,"Mon, Jul 9",1:58 am,63,77%
202,2012,"Mon, Jul 9",2:51 am,62,80%
203,2012,"Mon, Jul 9",3:51 am,62,80%
204,2012,"Mon, Jul 9",4:51 am,60,86%
205,2012,"Mon, Jul 9",5:51 am,61,83%
206,2012,"Mon, Jul 9",6:51 am,63,78%
207,2012,"Mon, Jul 9",7:51 am,63,78%
208,2012,"Mon, Jul 9",8:51 am,65,73%
209,2012,"Mon, Jul 9",9:51 am,66,70%
210,2012,"Mon, Jul 9",10:09 am,66,68%
211,2012,"Mon, Jul 9",10:51 am,69,66%
212,2012,"Mon, Jul 9",11:51 am,69,66%
213,2012,"Mon, Jul 9",12:51 pm,69,66%
214,2012,"Mon, Jul 9",1:51 pm,70,64%
215,2012,"Mon, Jul 9",2:51 pm,69,66%
216,2012,"Mon, Jul 9",3:51 pm,69,66%
217,2012,"Mon, Jul 9",4:51 pm,68,68%
218,2012,"Mon, Jul 9",5:51 pm,68,70%
219,2012,"Mon, Jul 9",6:51 pm,67,68%
220,2012,"Mon, Jul 9",7:51 pm,65,73%
221,2012,"Mon, Jul 9",8:51 pm,64,75%
222,2012,"Mon, Jul 9",9:51 pm,64,78%
223,2012,"Mon, Jul 9",10:51 pm,63,81%
224,2012,"Mon, Jul 9",11:51 pm,63,75%
225,2012,"Tue, Jul 10",12:51 am,63,81%
226,2012,"Tue, Jul 10",1:58 am,63,77%
227,2012,"Tue, Jul 10",2:51 am,62,80%
228,2012,"Tue, Jul 10",3:51 am,62,80%
229,2012,"Tue, Jul 10",4:51 am,60,86%
230,2012,"Tue, Jul 10",5:51 am,61,83%
231,2012,"Tue, Jul 10",6:51 am,63,78%
232,2012,"Tue, Jul 10",7:51 am,63,78%
233,2012,"Tue, Jul 10",8:51 am,65,73%
234,2012,"Tue, Jul 10",9:51 am,66,70%
235,2012,"Tue, Jul 10",10:09 am,66,68%
236,2012,"Tue, Jul 10",10:51 am,69,66%
237,2012,"Tue, Jul 10",11:51 am,69,66%
238,2012,"Tue, Jul 10",12:51 pm,69,66%
239,2012,"Tue, Jul 10",1:51 pm,70,64%
240,2012,"Tue, Jul 10",2:51 pm,69,66%
241,2012,"Tue, Jul 10",3:51 pm,69,66%
242,2012,"Tue, Jul 10",4:51 pm,68,68%
243,2012,"Tue, Jul 10",5:51 pm,68,70%
244,2012,"Tue, Jul 10",6:51 pm,67,68%
245,2012,"Tue, Jul 10",7:51 pm,65,73%
246,2012,"Tue, Jul 10",8:51 pm,64,75%
247,2012,"Tue, Jul 10",9:51 pm,64,78%
248,2012,"Tue, Jul 10",10:51 pm,63,81%
249,2012,"Tue, Jul 10",11:51 pm,63,75%
250,2012,"Wed, Jul 11",12:51 am,63,81%
251,2012,"Wed, Jul 11",1:58 am,63,77%
252,2012,"Wed, Jul 11",2:51 am,62,80%
