,year,date,hour,temp,humidity
0,2014,"Wed, Oct 1",12:51 am,65,87%
1,2014,"Wed, Oct 1",1:51 am,65,85%
2,2014,"Wed, Oct 1",2:51 am,65,85%
3,2014,"Wed, Oct 1",3:51 am,64,84%
4,2014,"Wed, Oct 1",4:51 am,63,84%
5,2014,"Wed, Oct 1",5:51 am,64,81%
6,2014,"Wed, Oct 1",6:51 am,64,84%
7,2014,"Wed, Oct 1",7:51 am,67,81%
8,2014,"Wed, Oct 1",8:02 am,67,81%
9,2014,"Wed, Oct 1",8:58 am,69,76%
10,2014,"Wed, Oct 1",9:58 am,72,66%
11,2014,"Wed, Oct 1",10:51 am,75,58%
12,2014,"Wed, Oct 1",11:51 am,75,62%
13,2014,"Wed, Oct 1",12:51 pm,75,62%
14,2014,"Wed, Oct 1",1:51 pm,74,64%
15,2014,"Wed, Oct 1",2:51 pm,72,71%
16,2014,"Wed, Oct 1",3:51 pm,73,69%
17,2014,"Wed, Oct 1",4:51 pm,71,73%
18,2014,"Wed, Oct 1",5:51 pm,70,76%
19,2014,"Wed, Oct 1",6:51 pm,69,79%
20,2014,"Wed, Oct 1",7:51 pm,68,84%
21,2014,"Wed, Oct 1",8:58 pm,68,84%
22,2014,"Wed, Oct 1",9:51 pm,68,84%
23,2014,"Wed, Oct 1",10:51 pm,67,85%
24,2014,"Wed, Oct 1",11:51 pm,67,85%
25,2014,"Thu, Oct 2",12:51 am,65,87%
26,2014,"Thu, Oct 2",1:51 am,65,85%
27,2014,"Thu, Oct 2",2:51 am,65,85%
28,2014,"Thu, Oct 2",3:51 am,64,84%
29,2014,"Thu, Oct 2",4:51 am,63,84%
30,2014,"Thu, Oct 2",5:51 am,64,81%
31,2014,"Thu, Oct 2",6:51 am,64,84%
32,2014,"Thu, Oct 2",7:51 am,67,81%
33,2014,"Thu, Oct 2",8:02 am,67,81%
34,2014,"Thu, Oct 2",8:58 am,69,76%
35,2014,"Thu, Oct 2",9:58 am,72,66%
36,2014,"Thu, Oct 2",10:51 am,75,58%
37,2014,"Thu, Oct 2",11:51 am,75,62%
38,2014,"Thu, Oct 2",12:51 pm,75,62%
39,2014,"Thu, Oct 2",1:51 pm,74,64%
40,2014,"Thu, Oct 2",2:51 pm,72,71%
41,2014,"Thu, Oct 2",3:51 pm,73,69%
42,2014,"Thu, Oct 2",4:51 pm,71,73%
43,2014,"Thu, Oct 2",5:51 pm,70,76%
44,2014,"Thu, Oct 2",6:51 pm,69,79%
45,2014,"Thu, Oct 2",7:51 pm,68,84%
46,2014,"Thu, Oct 2",8:58 pm,68,84%
47,2014,"Thu, Oct 2",9:51 pm,68,84%
48,2014,"Thu, Oct 2",10:51 pm,67,85%
49,2014,"Thu, Oct 2",11:51 pm,67,85%
50,2014,"Fri, Oct 3",12:51 am,65,87%
51,2014,"Fri, Oct 3",1:51 am,65,85%
52,2014,"Fri, Oct 3",2:51 am,65,85%
53,2014,"Fri, Oct 3",3:51 am,64,84%
54,2014,"Fri, Oct 3",4:51 am,63,84%
55,2014,"Fri, Oct 3",5:51 am,64,81%
56,2014,"Fri, Oct 3",6:51 am,64,84%
57,2014,"Fri, Oct 3",7:51 am,67,81%
58,2014,"Fri, Oct 3",8:02 am,67,81%
59,2014,"Fri, Oct 3",8:58 am,69,76%
60,2014,"Fri, Oct 3",9:58 am,72,66%
61,2014,"Fri, Oct 3",10:51 am,75,58%
62,2014,"Fri, Oct 3",11:51 am,75,62%
63,2014,"Fri, Oct 3",12:51 pm,75,62%
64,2014,"Fri, Oct 3",1:51 pm,74,64%
65,2014,"Fri, Oct 3",2:51 pm,72,71%
66,2014,"Fri, Oct 3",3:51 pm,73,69%
67,2014,"Fri, Oct 3",4:51 pm,71,73%
68,2014,"Fri, Oct 3",5:51 pm,70,76%
69,2014,"Fri, Oct 3",6:51 pm,69,79%
70,2014,"Fri, Oct 3",7:51 pm,68,84%
71,2014,"Fri, Oct 3",8:58 pm,68,84%
72,2014,"Fri, Oct 3",9:51 pm,68,84%
73,2014,"Fri, Oct 3",10:51 pm,67,85%
74,2014,"Fri, Oct 3",11:51 pm,67,85%
75,2014,"Sat, Oct 4",12:51 am,65,87%
76,2014,"Sat, Oct 4",1:51 am,65,85%
