,year,date,hour,temp,humidity
0,2017,"Sun, Jan 1",12:51 am,45,86%
1,2017,"Sun, Jan 1",1:51 am,44,82%
2,2017,"Sun, Jan 1",2:51 am,43,89%
3,2017,"Sun, Jan 1",3:51 am,44,85%
4,2017,"Sun, Jan 1",4:51 am,43,89%
5,2017,"Sun, Jan 1",5:51 am,43,89%
6,2017,"Sun, Jan 1",6:51 am,43,89%
7,2017,"Sun, Jan 1",7:51 am,44,89%
8,2017,"Sun, Jan 1",8:51 am,48,80%
9,2017,"Sun, Jan 1",9:51 am,52,75%
10,2017,"Sun, Jan 1",10:51 am,55,62%
11,2017,"Sun, Jan 1",11:51 am,55,57%
12,2017,"Sun, Jan 1",12:51 pm,57,55%
13,2017,"Sun, Jan 1",1:51 pm,55,69%
14,2017,"Sun, Jan 1",2:51 pm,55,72%
15,2017,"Sun, Jan 1",3:51 pm,55,69%
16,2017,"Sun, Jan 1",4:51 pm,54,72%
17,2017,"Sun, Jan 1",5:51 pm,53,74%
18,2017,"Sun, Jan 1",6:51 pm,52,80%
19,2017,"Sun, Jan 1",7:51 pm,52,80%
20,2017,"Sun, Jan 1",8:51 pm,52,80%
21,2017,"Sun, Jan 1",9:51 pm,51,83%
22,2017,"Sun, Jan 1",10:51 pm,51,83%
23,2017,"Sun, Jan 1",11:51 pm,51,83%
24,2017,"Mon, Jan 2",12:51 am,45,86%
25,2017,"Mon, Jan 2",1:51 am,44,82%
26,2017,"Mon, Jan 2",2:51 am,43,89%
27,2017,"Mon, Jan 2",3:51 am,44,85%
28,2017,"Mon, Jan 2",4:51 am,43,89%
29,2017,"Mon, Jan 2",5:51 am,43,89%
30,2017,"Mon, Jan 2",6:51 am,43,89%
31,2017,"Mon, Jan 2",7:51 am,44,89%
32,2017,"Mon, Jan 2",8:51 am,48,80%
33,2017,"Mon, Jan 2",9:51 am,52,75%
34,2017,"Mon, Jan 2",10:51 am,55,62%
35,2017,"Mon, Jan 2",11:51 am,55,57%
36,2017,"Mon, Jan 2",12:51 pm,57,55%
37,2017,"Mon, Jan 2",1:51 pm,55,69%
38,2017,"Mon, Jan 2",2:51 pm,55,72%
39,2017,"Mon, Jan 2",3:51 pm,55,69%
40,2017,"Mon, Jan 2",4:51 pm,54,72%
41,2017,"Mon, Jan 2",5:51 pm,53,74%
42,2017,"Mon, Jan 2",6:51 pm,52,80%
43,2017,"Mon, Jan 2",7:51 pm,52,80%
44,2017,"Mon, Jan 2",8:51 pm,52,80%
45,2017,"Mon, Jan 2",9:51 pm,51,83%
46,2017,"Mon, Jan 2",10:51 pm,51,83%
47,2017,"Mon, Jan 2",11:51 pm,51,83%
48,2017,"Tue, Jan 3",12:51 am,45,86%
49,2017,"Tue, Jan 3",1:51 am,44,82%
50,2017,"Tue, Jan 3",2:51 am,43,89%
51,2017,"Tue, Jan 3",3:51 am,44,85%
52,2017,"Tue, Jan 3",4:51 am,43,89%
53,2017,"Tue, Jan 3",5:51 am,43,89%
54,2017,"Tue, Jan 3",6:51 am,43,89%
55,2017,"Tue, Jan 3",7:51 am,44,89%
56,2017,"Tue, Jan 3",8:51 am,48,80%
57,2017,"Tue, Jan 3",9:51 am,52,75%
58,2017,"Tue, Jan 3",10:51 am,55,62%
59,2017,"Tue, Jan 3",11:51 am,55,57%
60,2017,"Tue, Jan 3",12:51 pm,57,55%
61,2017,"Tue, Jan 3",1:51 pm,55,69%
62,2017,"Tue, Jan 3",2:51 pm,55,72%
63,2017,"Tue, Jan 3",3:51 pm,55,69%
64,2017,"Tue, Jan 3",4:51 pm,54,72%
65,2017,"Tue, Jan 3",5:51 pm,53,74%
66,2017,"Tue, Jan 3",6:51 pm,52,80%
67,2017,"Tue, Jan 3",7:51 pm,52,80%
68,2017,"Tue, Jan 3",8:51 pm,52,80%
69,2017,"Tue, Jan 3",9:51 pm,51,83%
70,2017,"Tue, Jan 3",10:51 pm,51,83%
71,2017,"Tue, Jan 3",11:51 pm,51,83%
72,2017,"Wed, Jan 4",12:51 am,45,86%
73,2017,"Wed, Jan 4",1:51 am,44,82%
74,2017,"Wed, Jan 4",2:51 am,43,89%
75,2017,"Wed, Jan 4",3:51 am,44,85%
76,2017,"Wed, Jan 4",4:51 am,43,89%
77,2017,"Wed, Jan 4",5:51 am,43,89%
78,2017,"Wed, Jan 4",6:51 am,43,89%
79,2017,"Wed, Jan 4",7:51 am,44,89%
80,2017,"Wed, Jan 4",8:51 am,48,80%
81,2017,"Wed, Jan 4",9:51 am,52,75%
82,2017,"Wed, Jan 4",10:51 am,55,62%
83,2017,"Wed, Jan 4",11:51 am,55,57%
84,2017,"Wed, Jan 4",12:51 pm,57,55%
85,2017,"Wed, Jan 4",1:51 pm,55,69%
86,2017,"Wed, Jan 4",2:51 pm,55,72%
87,2017,"Wed, Jan 4",3:51 pm,55,69%
88,2017,"Wed, Jan 4",4:51 pm,54,72%
89,2017,"Wed, Jan 4",5:51 pm,53,74%
90,2017,"Wed, Jan 4",6:51 pm,52,80%
91,2017,"Wed, Jan 4",7:51 pm,52,80%
92,2017,"Wed, Jan 4",8:51 pm,52,80%
93,2017,"Wed, Jan 4",9:51 pm,51,83%
94,2017,"Wed, Jan 4",10:51 pm,51,83%
95,2017,"Wed, Jan 4",11:51 pm,51,83%
96,2017,"Thu, Jan 5",12:51 am,45,86%
97,2017,"Thu, Jan 5",1:51 am,44,82%
98,2017,"Thu, Jan 5",2:51 am,43,89%
99,2017,"Thu, Jan 5",3:51 am,44,85%
100,2017,"Thu, Jan 5",4:51 am,43,89%
101,2017,"Thu, Jan 5",5:51 am,43,89%
102,2017,"Thu, Jan 5",6:51 am,43,89%
103,2017,"Thu, Jan 5",7:51 am,44,89%
104,2017,"Thu, Jan 5",8:51 am,48,80%
105,2017,"Thu, Jan 5",9:51 am,52,75%
106,2017,"Thu, Jan 5",10:51 am,55,62%
107,2017,"Thu, Jan 5",11:51 am,55,57%
108,2017,"Thu, Jan 5",12:51 pm,57,55%
109,2017,"Thu, Jan 5",1:51 pm,55,69%
110,2017,"Thu, Jan 5",2:51 pm,55,72%
111,2017,"Thu, Jan 5",3:51 pm,55,69%
112,2017,"Thu, Jan 5",4:51 pm,54,72%
113,2017,"Thu, Jan 5",5:51 pm,53,74%
114,2017,"Thu, Jan 5",6:51 pm,52,80%
115,2017,"Thu, Jan 5",7:51 pm,52,80%
116,2017,"Thu, Jan 5",8:51 pm,52,80%
117,2017,"Thu, Jan 5",9:51 pm,51,83%
118,2017,"Thu, Jan 5",10:51 pm,51,83%
119,2017,"Thu, Jan 5",11:51 pm,51,83%
120,2017,"Fri, Jan 6",12:51 am,45,86%
121,2017,"Fri, Jan 6",1:51 am,44,82%
122,2017,"Fri, Jan 6",2:51 am,43,89%
123,2017,"Fri, Jan 6",3:51 am,44,85%
124,2017,"Fri, Jan 6",4:51 am,43,89%
125,2017,"Fri, Jan 6",5:51 am,43,89%
126,2017,"Fri, Jan 6",6:51 am,43,89%
127,2017,"Fri, Jan 6",7:51 am,44,89%
128,2017,"Fri, Jan 6",8:51 am,48,80%
129,2017,"Fri, Jan 6",9:51 am,52,75%
130,2017,"Fri, Jan 6",10:51 am,55,62%
131,2017,"Fri, Jan 6",11:51 am,55,57%
132,2017,"Fri, Jan 6",12:51 pm,57,55%
133,2017,"Fri, Jan 6",1:51 pm,55,69%
134,2017,"Fri, Jan 6",2:51 pm,55,72%
135,2017,"Fri, Jan 6",3:51 pm,55,69%
136,2017,"Fri, Jan 6",4:51 pm,54,72%
137,2017,"Fri, Jan 6",5:51 pm,53,74%
138,2017,"Fri, Jan 6",6:51 pm,52,80%
139,2017,"Fri, Jan 6",7:51 pm,52,80%
140,2017,"Fri, Jan 6",8:51 pm,52,80%
141,2017,"Fri, Jan 6",9:51 pm,51,83%
142,2017,"Fri, Jan 6",10:51 pm,51,83%
143,2017,"Fri, Jan 6",11:51 pm,51,83%
144,2017,"Sat, Jan 7",12:51 am,45,86%
145,2017,"Sat, Jan 7",1:51 am,44,82%
146,2017,"Sat, Jan 7",2:51 am,43,89%
147,2017,"Sat, Jan 7",3:51 am,44,85%
148,2017,"Sat, Jan 7",4:51 am,43,89%
149,2017,"Sat, Jan 7",5:51 am,43,89%
150,2017,"Sat, Jan 7",6:51 am,43,89%
151,2017,"Sat, Jan 7",7:51 am,44,89%
152,2017,"Sat, Jan 7",8:51 am,48,80%
153,2017,"Sat, Jan 7",9:51 am,52,75%
154,2017,"Sat, Jan 7",10:51 am,55,62%
155,2017,"Sat, Jan 7",11:51 am,55,57%
156,2017,"Sat, Jan 7",12:51 pm,57,55%
157,2017,"Sat, Jan 7",1:51 pm,55,69%
