,year,date,hour,temp,humidity
0,2012,"Sun, Jan 1",12:51 am,50,89%
1,2012,"Sun, Jan 1",1:51 am,48,93%
2,2012,"Sun, Jan 1",3:08 am,46,93%
3,2012,"Sun, Jan 1",3:51 am,47,93%
4,2012,"Sun, Jan 1",4:51 am,47,93%
5,2012,"Sun, Jan 1",5:51 am,46,100%
6,2012,"Sun, Jan 1",7:04 am,43,100%
7,2012,"Sun, Jan 1",7:51 am,48,89%
8,2012,"Sun, Jan 1",8:51 am,66,40%
9,2012,"Sun, Jan 1",9:51 am,61,67%
10,2012,"Sun, Jan 1",10:51 am,74,31%
11,2012,"Sun, Jan 1",11:51 am,82,12%
12,2012,"Sun, Jan 1",12:51 pm,69,53%
13,2012,"Sun, Jan 1",1:51 pm,66,59%
14,2012,"Sun, Jan 1",2:51 pm,64,65%
15,2012,"Sun, Jan 1",3:51 pm,61,72%
16,2012,"Sun, Jan 1",4:51 pm,57,87%
17,2012,"Sun, Jan 1",5:51 pm,56,90%
18,2012,"Sun, Jan 1",6:51 pm,55,93%
19,2012,"Sun, Jan 1",7:51 pm,53,93%
20,2012,"Sun, Jan 1",8:58 pm,52,100%
21,2012,"Sun, Jan 1",9:51 pm,54,93%
22,2012,"Sun, Jan 1",11:01 pm,52,94%
23,2012,"Sun, Jan 1",11:51 pm,52,100%
24,2012,"Mon, Jan 2",12:51 am,50,89%
25,2012,"Mon, Jan 2",1:51 am,48,93%
26,2012,"Mon, Jan 2",3:08 am,46,93%
27,2012,"Mon, Jan 2",3:51 am,47,93%
28,2012,"Mon, Jan 2",4:51 am,47,93%
29,2012,"Mon, Jan 2",5:51 am,46,100%
30,2012,"Mon, Jan 2",7:04 am,43,100%
31,2012,"Mon, Jan 2",7:51 am,48,89%
32,2012,"Mon, Jan 2",8:51 am,66,40%
33,2012,"Mon, Jan 2",9:51 am,61,67%
34,2012,"Mon, Jan 2",10:51 am,74,31%
35,2012,"Mon, Jan 2",11:51 am,82,12%
36,2012,"Mon, Jan 2",12:51 pm,69,53%
37,2012,"Mon, Jan 2",1:51 pm,66,59%
38,2012,"Mon, Jan 2",2:51 pm,64,65%
39,2012,"Mon, Jan 2",3:51 pm,61,72%
40,2012,"Mon, Jan 2",4:51 pm,57,87%
41,2012,"Mon, Jan 2",5:51 pm,56,90%
42,2012,"Mon, Jan 2",6:51 pm,55,93%
43,2012,"Mon, Jan 2",7:51 pm,53,93%
44,2012,"Mon, Jan 2",8:58 pm,52,100%
45,2012,"Mon, Jan 2",9:51 pm,54,93%
46,2012,"Mon, Jan 2",11:01 pm,52,94%
47,2012,"Mon, Jan 2",11:51 pm,52,100%
48,2012,"Tue, Jan 3",12:51 am,50,89%
49,2012,"Tue, Jan 3",1:51 am,48,93%
50,2012,"Tue, Jan 3",3:08 am,46,93%
51,2012,"Tue, Jan 3",3:51 am,47,93%
52,2012,"Tue, Jan 3",4:51 am,47,93%
53,2012,"Tue, Jan 3",5:51 am,46,100%
54,2012,"Tue, Jan 3",7:04 am,43,100%
55,2012,"Tue, Jan 3",7:51 am,48,89%
56,2012,"Tue, Jan 3",8:51 am,66,40%
57,2012,"Tue, Jan 3",9:51 am,61,67%
58,2012,"Tue, Jan 3",10:51 am,74,31%
59,2012,"Tue, Jan 3",11:51 am,82,12%
60,2012,"Tue, Jan 3",12:51 pm,69,53%
61,2012,"Tue, Jan 3",1:51 pm,66,59%
62,2012,"Tue, Jan 3",2:51 pm,64,65%
63,2012,"Tue, Jan 3",3:51 pm,61,72%
64,2012,"Tue, Jan 3",4:51 pm,57,87%
65,2012,"Tue, Jan 3",5:51 pm,56,90%
66,2012,"Tue, Jan 3",6:51 pm,55,93%
67,2012,"Tue, Jan 3",7:51 pm,53,93%
68,2012,"Tue, Jan 3",8:58 pm,52,100%
69,2012,"Tue, Jan 3",9:51 pm,54,93%
70,2012,"Tue, Jan 3",11:01 pm,52,94%
71,2012,"Tue, Jan 3",11:51 pm,52,100%
72,2012,"Wed, Jan 4",12:51 am,50,89%
73,2012,"Wed, Jan 4",1:51 am,48,93%
74,2012,"Wed, Jan 4",3:08 am,46,93%
75,2012,"Wed, Jan 4",3:51 am,47,93%
76,2012,"Wed, Jan 4",4:51 am,47,93%
77,2012,"Wed, Jan 4",5:51 am,46,100%
78,2012,"Wed, Jan 4",7:04 am,43,100%
79,2012,"Wed, Jan 4",7:51 am,48,89%
80,2012,"Wed, Jan 4",8:51 am,66,40%
81,2012,"Wed, Jan 4",9:51 am,61,67%
82,2012,"Wed, Jan 4",10:51 am,74,31%
83,2012,"Wed, Jan 4",11:51 am,82,12%
84,2012,"Wed, Jan 4",12:51 pm,69,53%
85,2012,"Wed, Jan 4",1:51 pm,66,59%
86,2012,"Wed, Jan 4",2:51 pm,64,65%
87,2012,"Wed, Jan 4",3:51 pm,61,72%
88,2012,"Wed, Jan 4",4:51 pm,57,87%
89,2012,"Wed, Jan 4",5:51 pm,56,90%
90,2012,"Wed, Jan 4",6:51 pm,55,93%
91,2012,"Wed, Jan 4",7:51 pm,53,93%
92,2012,"Wed, Jan 4",8:58 pm,52,100%
93,2012,"Wed, Jan 4",9:51 pm,54,93%
94,2012,"Wed, Jan 4",11:01 pm,52,94%
95,2012,"Wed, Jan 4",11:51 pm,52,100%
96,2012,"Thu, Jan 5",12:51 am,50,89%
97,2012,"Thu, Jan 5",1:51 am,48,93%
98,2012,"Thu, Jan 5",3:08 am,46,93%
99,2012,"Thu, Jan 5",3:51 am,47,93%
100,2012,"Thu, Jan 5",4:51 am,47,93%
101,2012,"Thu, Jan 5",5:51 am,46,100%
102,2012,"Thu, Jan 5",7:04 am,43,100%
103,2012,"Thu, Jan 5",7:51 am,48,89%
104,2012,"Thu, Jan 5",8:51 am,66,40%
105,2012,"Thu, Jan 5",9:51 am,61,67%
106,2012,"Thu, Jan 5",10:51 am,74,31%
107,2012,"Thu, Jan 5",11:51 am,82,12%
108,2012,"Thu, Jan 5",12:51 pm,69,53%
109,2012,"Thu, Jan 5",1:51 pm,66,59%
110,2012,"Thu, Jan 5",2:51 pm,64,65%
111,2012,"Thu, Jan 5",3:51 pm,61,72%
112,2012,"Thu, Jan 5",4:51 pm,57,87%
113,2012,"Thu, Jan 5",5:51 pm,56,90%
114,2012,"Thu, Jan 5",6:51 pm,55,93%
115,2012,"Thu, Jan 5",7:51 pm,53,93%
116,2012,"Thu, Jan 5",8:58 pm,52,100%
117,2012,"Thu, Jan 5",9:51 pm,54,93%
118,2012,"Thu, Jan 5",11:01 pm,52,94%
119,2012,"Thu, Jan 5",11:51 pm,52,100%
120,2012,"Fri, Jan 6",12:51 am,50,89%
121,2012,"Fri, Jan 6",1:51 am,48,93%
122,2012,"Fri, Jan 6",3:08 am,46,93%
123,2012,"Fri, Jan 6",3:51 am,47,93%
124,2012,"Fri, Jan 6",4:51 am,47,93%
125,2012,"Fri, Jan 6",5:51 am,46,100%
126,2012,"Fri, Jan 6",7:04 am,43,100%
127,2012,"Fri, Jan 6",7:51 am,48,89%
